"","x"
"139","AC010834.3"
"140","STOML2"
"141","DNAJC18"
"142","AC233290.1"
"143","GDF7"
"144","AC079015.1"
"145","PRR32"
"146","CYP51A1P1"
"147","YWHABP2"
"148","ZNF132"
"149","AC074194.1"
"150","AC104958.2"
"151","AL109809.2"
"152","MIR4749"
"153","SLX1A"
"154","AC010834.1"
"155","NPIPB12"
"156","CR392039.1"
"157","AURKAP2"
"158","AC112504.1"
"159","AC093627.5"
"160","MIR4465"
"161","SLC9A3-AS1"
"162","AP002008.2"
"163","OR2M2"
"164","Z99497.2"
"165","LINC01344"
"166","RPSAP34"
"167","GOT2P5"
"168","LINC00964"
"169","HNRNPA1P74"
"170","SSU72P8"
"171","TXNP1"
"172","RAB10"
"173","CENPIP1"
"174","AC245519.1"
"175","AC107396.1"
"176","AC018781.1"
"177","EIF4BP9"
"178","MIR3691"
"179","AC243830.1"
"180","FP325317.1"
"181","AF228730.1"
"182","SNORD14B"
"183","AC013444.2"
"184","AC079779.3"
"185","MIR4503"
"186","AC105460.2"
"187","OR7E91P"
"188","ENO3"
"189","NDUFB11"
"190","HYAL6P"
"191","REPS1"
"192","AC104596.1"
"193","ATP2B3"
"194","LNCOG"
"195","IQCF5"
"196","RPL18"
"197","RELCH"
"198","FAM25A"
"199","AC019235.1"
"200","AL031708.1"
"201","AC006504.8"
"202","AC078820.1"
"203","RNU5A-1"
"204","ST13"
"205","PXYLP1"
"206","AL442071.1"
"207","HEATR9"
"208","AC010442.2"
"209","TMEM189-UBE2V1"
"210","TMX3"
"211","RPL12P13"
"212","AL050403.2"
"213","AL050343.2"
"214","ST13P13"
"215","AL589765.3"
"216","AC007656.1"
"217","ZNF561-AS1"
"218","SLC35A4"
"219","AC097532.1"
"220","C1QTNF9B"
"221","PAK6"
"222","CIRBP-AS1"
"223","CCNF"
"224","ABCB11"
"225","Z97192.1"
"226","AL445928.1"
"227","AP004609.3"
"228","RPS26P31"
"229","YIPF3"
"230","NIPAL2"
"231","TCAP"
"232","AL118558.1"
"233","MIRLET7I"
"234","KRT40"
"235","AC022616.2"
"236","NRBP2"
"237","TRAV33"
"238","OR6M1"
"239","AP000777.2"
"240","AL353708.1"
"241","C19orf54"
"242","AC087499.4"
"243","AC009303.1"
"244","AC018816.2"
"245","FAM90A28P"
"246","PPBP"
"247","ARL4AP1"
"248","LINC00280"
"249","AC002381.1"
"250","MIR544B"
"251","RNA5SP521"
"252","MTND4LP14"
"253","WFIKKN2"
"254","RAB23"
"255","AC145141.1"
"256","CALML3-AS1"
"257","AC099677.1"
"258","FAM83F"
"259","RNU4-37P"
"260","ARHGAP5"
"261","AC079841.1"
"262","ARL6"
"263","RPL5P33"
"264","SLC16A6"
"265","CLIP4"
"266","AL355143.1"
"267","AC005906.2"
"268","ZNF326"
"269","MALINC1"
"270","FXYD2"
"271","AL606490.6"
"272","ADCY10"
"273","LINC01342"
"274","SIGLEC20P"
"275","ITGA6-AS1"
"276","AFG3L1P"
"277","GCSH"
"278","AC008551.1"
"279","DLAT"
"280","CYLC2"
"281","AC092809.4"
"282","GRK5-IT1"
"283","PIGFP2"
"284","ARMC10P1"
"285","AC136475.4"
"286","H2AFJ"
"287","LYRM1"
"288","NPAP1P2"
"289","AL589745.1"
"290","PPIAP90"
"291","AL354754.1"
"292","AL390195.1"
"293","OR10Q2P"
"294","AC023794.6"
"295","CACNA1G"
"296","CCDC62"
"297","AC105362.1"
"298","ENY2"
"299","OR4K14"
"300","AC083843.4"
"301","LRRC45"
"302","SPINT4"
"303","SLC25A3"
"304","SESN3"
"305","LINC00892"
"306","AC010719.1"
"307","RNU6-498P"
"308","UBD"
"309","HAX1"
"310","ITPR3"
"311","TINCR"
"312","AC073062.1"
"313","TSSC2"
"314","TMSB10"
"315","RNA5SP62"
"316","MAP3K5"
"317","SMAD6"
"318","SETD3"
"319","AC239859.3"
"320","AIM2"
"321","GAPDHP46"
"322","PYROXD1"
"323","ZBTB7B"
"324","AC005832.3"
"325","AC092681.3"
"326","PODXL"
"327","MTIF2P1"
"328","BBS7"
"329","GDF9"
"330","AC007495.1"
"331","SOX12"
"332","AC018467.1"
"333","OR6X1"
"334","AL929472.2"
"335","SRXN1"
"336","F12"
"337","AL162574.1"
"338","AQP1"
"339","SCAP"
"340","SNORD115-21"
"341","NF1P5"
"342","GZMH"
"343","IGHV3-42"
"344","FKRP"
"345","AC091810.1"
"346","RNA5SP390"
"347","MTRR"
"348","AF241726.2"
"349","MIR561"
"350","AL365205.2"
"351","AC007160.1"
"352","UTP14A"
"353","RPS3AP44"
"354","SUN5"
"355","APOO"
"356","AC020951.1"
"357","AL445189.1"
"358","AL353691.1"
"359","CPNE7"
"360","MIR610"
"361","CTH"
"362","GLRA1"
"363","PSMC1P3"
"364","ASH2LP1"
"365","RNU6-592P"
"366","AC002487.1"
"367","AC022336.2"
"368","CFAP58-DT"
"369","AC125603.3"
"370","GCNT7"
"371","IER3"
"372","DEFB134"
"373","INO80B"
"374","SLC6A7"
"375","OR11K1P"
"376","MTND2P39"
"377","LINC01386"
"378","HERC2P2"
"379","HSPA8P6"
"380","AC005498.2"
"381","AL139294.1"
"382","CAPRIN2"
"383","LINC01168"
"384","DNM1P50"
"385","SLC22A6"
"386","RNU6-209P"
"387","BX088651.2"
"388","AC002553.1"
"389","LINC01523"
"390","JAM3"
"391","MIB1"
"392","ITGB6"
"393","AC009554.1"
"394","AC011742.2"
"395","UBE2FP2"
"396","AP000802.1"
"397","EXOSC3P2"
"398","LINC02065"
"399","AC008555.4"
"400","RNU6-382P"
"401","AC105031.2"
"402","C10orf111"
"403","LINC02076"
"404","AL356585.1"
"405","AL451046.1"
"406","SEPHS1P7"
"407","OGT"
"408","GALNT4"
"409","PPIAP4"
"410","SPATA31C2"
"411","RNA5SP500"
"412","AC138466.1"
"413","LINC01184"
"414","TRBVB"
"415","IGLVI-56"
"416","AC106799.3"
"417","TOX4"
"418","CD1A"
"419","FAM83A"
"420","AL450469.2"
"421","KIF26A"
"422","MARCOL"
"423","AC034114.1"
"424","AC139272.1"
"425","AC011529.1"
"426","IGHD5OR15-5A"
"427","ACOX3"
"428","AC087897.1"
"429","AL050341.2"
"430","AC005702.4"
"431","AVPR2"
"432","AQP12A"
"433","BICRA"
"434","RPS5"
"435","AP003774.3"
"436","AC011825.1"
"437","AP001775.2"
"438","CR559946.1"
"439","CBLIF"
"440","AC146944.3"
"441","SPATA7"
"442","Z74696.2"
"443","ARPC5L"
"444","BTF3L4P1"
"445","AL451000.1"
"446","MRPL43"
"447","AC104365.3"
"448","SLAMF8"
"449","CD79A"
"450","AC023481.1"
"451","LAMTOR5-AS1"
"452","INKA2-AS1"
"453","ALG8"
"454","CD99P1"
"455","ZNF292"
"456","MTND4P32"
"457","AL360268.2"
"458","AC114781.2"
"459","AL358852.1"
"460","AC012651.1"
"461","INSYN1-AS1"
"462","AC092336.1"
"463","C12orf54"
"464","RNU6-611P"
"465","PCM1"
"466","AC097521.1"
"467","ZBTB34"
"468","AIFM1"
"469","UGT1A13P"
"470","AL031663.2"
"471","ZFY-AS1"
"472","SUMO2P14"
"473","RN7SL240P"
"474","LINC02464"
"475","MIR5682"
"476","OR2G1P"
"477","AC004585.1"
"478","PLLP"
"479","ITGBL1"
"480","DOK7"
"481","AC097478.2"
"482","EFCAB9"
"483","SPNS1"
"484","PRRX2-AS1"
"485","DLL1"
"486","AC006960.3"
"487","AL645608.8"
"488","MTND4LP30"
"489","AP005902.1"
"490","AC138969.2"
"491","NDUFB11P1"
"492","BMP2"
"493","EVA1B"
"494","SOX4"
"495","AL731566.1"
"496","CEP83"
"497","AC091304.9"
"498","TMEM225B"
"499","CLRN1-AS1"
"500","AC092933.1"
"501","CTBP2P2"
"502","MTND4P28"
"503","ajcc.m"
"504","LINC00470"
"505","AC006130.1"
"506","RN7SL127P"
"507","AC093797.1"
"508","OGFRL1"
"509","RNU6-496P"
"510","CDK19"
"511","PLA2G6"
"512","MIR1256"
"513","AP002812.5"
"514","H2BFS"
"515","AP002833.1"
"516","RNY4P27"
"517","RBM47"
"518","RPS2P2"
"519","IGKV1-33"
"520","NNT-AS1"
"521","RNPS1"
"522","MAP1LC3C"
"523","IGLJ6"
"524","RPS26P8"
"525","PDP2"
"526","PLA2G5"
"527","RNA5SP242"
"528","TARDBPP2"
"529","EFHD1"
"530","RN7SL843P"
"531","AC138392.1"
"532","AC015969.1"
"533","ZBTB7A"
"534","CHRNB3"
"535","ATP6V0E2"
"536","EEF1A1P33"
"537","RN7SL672P"
"538","EPB41L4A-DT"
"539","NSUN7"
"540","AL021939.1"
"541","AL157788.1"
"542","URI1"
"543","SMCR5"
"544","AKIRIN1P2"
"545","AC103564.3"
"546","ACTBP1"
"547","RNU1-44P"
"548","AC084855.1"
"549","ZNF840P"
"550","HIST1H2AD"
"551","AC024022.1"
"552","AL391095.1"
"553","HAAO"
"554","AC009227.1"
"555","RNU6-795P"
"556","AL359091.3"
"557","MIR6074"
"558","IGKV2-28"
"559","HMGB3P6"
"560","RNA5SP469"
"561","USP12PY"
"562","RPL17P45"
"563","RN7SKP121"
"564","MROH7"
"565","LINC02175"
"566","AC239367.3"
"567","TKTL2"
"568","PRELID3BP6"
"569","AL451063.1"
"570","AC091180.2"
"571","RN7SL403P"
"572","BCL11B"
"573","CCNB2P1"
"574","AC131212.4"
"575","SPTLC3"
"576","AC008489.1"
"577","FAR1"
"578","CDCA4P3"
"579","Z85995.1"
"580","GGNBP2"
"581","RPLP0P11"
"582","SERF2"
"583","SLC6A8"
"584","CCL14"
"585","AC131956.1"
"586","GUCD1"
"587","NUCKS1"
"588","PPP1R10P1"
"589","RNY1P5"
"590","AC130371.1"
"591","RN7SKP228"
"592","AC068658.1"
"593","TNFRSF10A"
"594","KATNBL1P5"
"595","AC005281.1"
"596","SLCO4A1"
"597","RF01973"
"598","AC074397.1"
"599","ABCF1"
"600","IGKV3D-25"
"601","AC009500.1"
"602","NEIL3"
"603","NRADDP"
"604","TRIM53AP"
"605","AC010653.1"
"606","IGHVII-49-1"
"607","OAS1"
"608","MIR640"
"609","AL353626.3"
"610","PSMC1P6"
"611","GOT2P2"
"612","HTR4"
"613","MUC21"
"614","SNORD14E"
"615","AP001922.2"
"616","AP003086.3"
"617","TUBA8"
"618","THAP12P9"
"619","ZSCAN18"
"620","MTND1P16"
"621","AL117342.1"
"622","AC091905.3"
"623","OMG"
"624","OSMR-AS1"
"625","AC137499.1"
"626","TPRG1"
"627","AL049795.2"
"628","LINC01973"
"629","RBM5-AS1"
"630","RNU6-1089P"
"631","AL445646.1"
"632","AC022306.3"
"633","AC009480.2"
"634","AC106774.1"
"635","AL118508.2"
"636","DNM1P46"
"637","AC016956.1"
"638","LINC01656"
"639","PWWP2A"
"640","GAPDHP68"
"641","KLRC3"
"642","NXPE3"
"643","ZNF585B"
"644","TUBB4BP1"
"645","HPS3"
"646","RNU6-307P"
"647","SUMO2"
"648","ZMAT1"
"649","PRSS33"
"650","TMEM136"
"651","NUDT14"
"652","VRK3"
"653","AC126177.4"
"654","FAM8A3P"
"655","NTNG2"
"656","RAF1P1"
"657","OR1F2P"
"658","AC022418.1"
"659","RNF185-AS1"
"660","SH3RF3-AS1"
"661","BBS5"
"662","AL391832.2"
"663","LINC01873"
"664","AL035696.2"
"665","AC005790.1"
"666","AC009597.2"
"667","AC079363.1"
"668","ARHGEF7-AS2"
"669","MRPS6P2"
"670","MAGEA10"
"671","ARL2"
"672","PLAG1"
"673","RNU6-1036P"
"674","DPP4"
"675","PCAT19"
"676","ZSCAN16-AS1"
"677","AC009652.2"
"678","MTCO2P11"
"679","VN2R17P"
"680","PGAM3P"
"681","AC007563.3"
"682","AL139354.1"
"683","PCBP2P1"
"684","BCL2L12"
"685","TPRN"
"686","ACTR3C"
"687","ASGR1"
"688","NUTF2P3"
"689","CARF"
"690","PCCA-AS1"
"691","SERPINA7P1"
"692","PIP5K1B"
"693","TMCO1-AS1"
"694","SEC14L3"
"695","TNKS2"
"696","TRDV1"
"697","NDUFS5P4"
"698","CCDC71L"
"699","AC016993.1"
"700","RNU6-178P"
"701","IL12A"
"702","SPINK13"
"703","IL10RB-DT"
"704","SLC35D2"
"705","AC020897.1"
"706","MTND4P24"
"707","RNU5A-4P"
"708","EFNA3"
"709","CYP4F27P"
"710","RASAL1"
"711","AC012254.1"
"712","AC093525.5"
"713","RN7SKP117"
"714","PRPF18"
"715","NEFH"
"716","CALML6"
"717","TMEM185AP1"
"718","AL008727.1"
"719","AC011445.2"
"720","UBL5"
"721","GEMIN8"
"722","AC069236.1"
"723","OPRPN"
"724","AL137847.3"
"725","TMEM249"
"726","RNU6-1215P"
"727","AL451164.1"
"728","VPS36"
"729","AC044839.4"
"730","RNA5SP422"
"731","LRP12"
"732","QSOX2"
"733","LSM3P5"
"734","SMARCB1"
"735","ARHGEF9"
"736","LINC01288"
"737","AC087623.2"
"738","AC005197.1"
"739","RPL10P9"
"740","CLEC6A"
"741","AC100791.2"
"742","OR8I1P"
"743","AC083899.2"
"744","ELOCP6"
"745","AC114400.1"
"746","SETD1B"
"747","FTH1P6"
"748","GSS"
"749","AC068491.2"
"750","PTP4A1P4"
"751","AIMP1P1"
"752","HSPE1P25"
"753","AP003086.2"
"754","AC005482.1"
"755","USP9YP12"
"756","AC004906.1"
"757","AL162431.1"
"758","AC117394.2"
"759","MOS"
"760","RPL23AP20"
"761","MIR4492"
"762","AC004946.1"
"763","TIMM29"
"764","AL445309.1"
"765","OR7E83P"
"766","SDHDP2"
"767","AC079766.1"
"768","AC009060.1"
"769","AP001631.1"
"770","RF00066"
"771","AC092881.1"
"772","ZNF587"
"773","TCF7L2"
"774","TPST2"
"775","OR8B7P"
"776","LINC02132"
"777","GALNT9"
"778","AC084033.1"
"779","AC079610.3"
"780","MTND2P11"
"781","AHI1"
"782","SLC25A6P5"
"783","AC115220.1"
"784","AC137675.1"
"785","HMGN2P19"
"786","AC087752.4"
"787","MIR6825"
"788","AGTR2"
"789","AL596188.1"
"790","AC003956.1"
"791","EVPL"
"792","MTND3P16"
"793","OR56A1"
"794","SNAI1P1"
"795","RN7SL673P"
"796","RN7SKP179"
"797","LINC01287"
"798","MTCO1P31"
"799","STMN3"
"800","CDH11"
"801","HMGN1P31"
"802","AC116312.1"
"803","MAP4"
"804","AC006538.3"
"805","RF02208"
"806","SLC16A1P1"
"807","MRGPRE"
"808","OFD1P16Y"
"809","GAPDHP65"
"810","AC233976.1"
"811","AC004692.2"
"812","PGM5"
"813","RNU4-75P"
"814","SNORD82"
"815","AL356124.1"
"816","TRIM43CP"
"817","ZIC2"
"818","E2F3"
"819","DDAH2"
"820","AL132639.2"
"821","SPPL2A"
"822","SMC2-AS1"
"823","BCHE"
"824","AL359538.1"
"825","AC009127.1"
"826","RNU7-40P"
"827","LRMP"
"828","TFAMP1"
"829","AL049874.3"
"830","PACRG-AS3"
"831","AC024067.1"
"832","AL356583.1"
"833","AL020994.1"
"834","SNRPGP3"
"835","MOXD2P"
"836","LINC02366"
"837","AC092839.2"
"838","AC119751.3"
"839","AC018946.1"
"840","CDC14B"
"841","SNORA38B"
"842","LINC02008"
"843","GOLGA6L3"
"844","AL109763.1"
"845","BNIP3P28"
"846","RPL22P7"
"847","LINC01414"
"848","AC025428.1"
"849","YPEL2"
"850","RNA5SP223"
"851","ADAMTSL5"
"852","AC073370.1"
"853","DIPK2B"
"854","AL158166.1"
"855","AL161669.3"
"856","LINC01495"
"857","FAM204CP"
"858","SNHG11"
"859","PRR16"
"860","ERMAP"
"861","SOCS4"
"862","RNA5SP262"
"863","AC005303.1"
"864","AC027601.4"
"865","MTCYBP5"
"866","STARD3NL"
"867","ORC2"
"868","KLHL40"
"869","KANSL2"
"870","AL096700.1"
"871","RNU1-32P"
"872","FHDC1"
"873","SOCS1"
"874","MIR509-2"
"875","RAB19"
"876","AP000769.3"
"877","EIF4EP1"
"878","IGKV2D-23"
"879","AC022816.1"
"880","AC091953.5"
"881","ABCA5"
"882","STYXL1"
"883","AC004988.1"
"884","RNU6-374P"
"885","RPAIN"
"886","AC007298.2"
"887","AC090198.1"
"888","SRPK2P"
"889","JTBP1"
"890","RGPD2"
"891","AP005328.1"
"892","TSPY11P"
"893","AC008781.3"
"894","ZC3H10"
"895","MTCO1P54"
"896","SNORD114-11"
"897","UQCRBP2"
"898","LASP1"
"899","TULP1"
"900","AL353796.1"
"901","CCDC146"
"902","RNA5SP107"
"903","TLE6"
"904","IFT80"
"905","RNASEH2B"
"906","MIR5702"
"907","AL023806.3"
"908","AL606490.3"
"909","TFPT"
"910","AAGAB"
"911","AC092803.1"
"912","SOCS5P1"
"913","CCZ1"
"914","AC020719.1"
"915","RF02143"
"916","ZNF885P"
"917","AL139156.1"
"918","RN7SL192P"
"919","AP002989.1"
"920","SCML2"
"921","MTND4P10"
"922","SMCHD1"
"923","LRP1-AS"
"924","KRT18P5"
"925","BMS1P17"
"926","HSD17B3"
"927","BFSP2-AS1"
"928","NT5C2"
"929","AL138847.1"
"930","AC141557.1"
"931","AL451064.1"
"932","RF00100"
"933","AL603832.1"
"934","MYB"
"935","TRMT112P5"
"936","CUBN"
"937","LINC02492"
"938","OR5AN2P"
"939","AL117351.2"
"940","RPL11P3"
"941","VSIG8"
"942","SPDEF"
"943","AC246785.3"
"944","RNU6-665P"
"945","AP001486.1"
"946","AL031600.1"
"947","C17orf102"
"948","AL133375.1"
"949","TRIM77"
"950","AC138907.5"
"951","RPSAP15"
"952","AC016868.1"
"953","AP001318.2"
"954","MOB3B"
"955","TNFSF13"
"956","OR11H6"
"957","AC104784.1"
"958","RPL23AP93"
"959","CATSPER4"
"960","CICP17"
"961","RNU6-188P"
"962","AP003031.1"
"963","AC120349.1"
"964","BX571846.1"
"965","SRP72P1"
"966","NLGN2"
"967","PTPN1"
"968","AC069277.1"
"969","AP000688.2"
"970","ORAI3"
"971","RDH11"
"972","AC012055.1"
"973","CCDC125"
"974","STIM2"
"975","AC092614.1"
"976","HFM1"
"977","LINC02546"
"978","IFI27L2"
"979","SNRPBP1"
"980","AC113554.1"
"981","RPL10P16"
"982","COX6A1"
"983","UROC1"
"984","AC110491.1"
"985","AC009093.4"
"986","DDX4"
"987","LINC00513"
"988","ODF2"
"989","CDK8P2"
"990","RPS29P30"
"991","PIRT"
"992","C19orf18"
"993","HOOK1"
"994","AC099668.1"
"995","HHLA2"
"996","MYCLP1"
"997","SNORD114-27"
"998","RPL23AP92"
"999","IYD"
"1000","ZNF383"
"1001","RNU6-1141P"
"1002","C5orf63"
"1003","LINC02193"
"1004","HIGD1AP6"
"1005","NCF1"
"1006","LRRC52"
"1007","ZNF432"
"1008","AC002401.3"
"1009","FERMT1"
"1010","ARF1P2"
"1011","AC090114.2"
"1012","AL158817.1"
"1013","RNU2-34P"
"1014","AC123900.1"
"1015","AL513185.3"
"1016","TSHR"
"1017","SNORA58B"
"1018","RNU1-117P"
"1019","LRFN3"
"1020","RNU6ATAC5P"
"1021","SCTR"
"1022","RPS29P2"
"1023","POLG2"
"1024","ZNF877P"
"1025","BGLAP"
"1026","UGT2B26P"
"1027","HMGN2P17"
"1028","LIPE-AS1"
"1029","RNU6-674P"
"1030","CCDC144B"
"1031","UCK2"
"1032","RF00393"
"1033","ZBED1P1"
"1034","IGLVV-58"
"1035","KRTAP26-1"
"1036","MIR2909"
"1037","AL121578.3"
"1038","AC008267.8"
"1039","MICAL3"
"1040","AC024267.3"
"1041","AL451047.1"
"1042","YAP1P1"
"1043","OR10G7"
"1044","KLHL35"
"1045","OR8F1P"
"1046","LIN28A"
"1047","RTN1"
"1048","BCAP31P2"
"1049","C3orf35"
"1050","TRBV2"
"1051","AL355526.1"
"1052","RGMB"
"1053","AC100784.1"
"1054","WDR74"
"1055","MUC22"
"1056","AC021146.11"
"1057","RNU7-105P"
"1058","WDR5"
"1059","ADD1"
"1060","PSG8-AS1"
"1061","CCRL2"
"1062","ABI1P1"
"1063","AC011396.3"
"1064","AC008406.3"
"1065","RN7SL713P"
"1066","RPS18P1"
"1067","TMEM216"
"1068","RFLNB"
"1069","RPS26P56"
"1070","AC011363.1"
"1071","AL358075.4"
"1072","SKI"
"1073","AP002340.1"
"1074","RF02277"
"1075","MIR4428"
"1076","AL135901.1"
"1077","LINC02468"
"1078","AC093904.1"
"1079","RPL32"
"1080","AL162584.1"
"1081","AC091588.1"
"1082","ACNATP"
"1083","HTR1B"
"1084","MIR3118-2"
"1085","TUBB8P2"
"1086","AL355355.2"
"1087","LINC01676"
"1088","AC024132.2"
"1089","RF02272"
"1090","AL020997.1"
"1091","WDR1"
"1092","LINC01747"
"1093","AL137100.2"
"1094","ENPP7P3"
"1095","PAQR9"
"1096","AC005695.3"
"1097","MIR4308"
"1098","CIR1"
"1099","ITPK1-AS1"
"1100","CSNK1D"
"1101","AL138478.1"
"1102","FAM45A"
"1103","AL136298.3"
"1104","RF00070"
"1105","AP000439.3"
"1106","IFNA2"
"1107","SMIM31"
"1108","TNNT1"
"1109","MIR1471"
"1110","LINC00567"
"1111","IGHV3-72"
"1112","AC002401.1"
"1113","RTL5"
"1114","AC113189.4"
"1115","AC104506.1"
"1116","AL607077.1"
"1117","LINC02648"
"1118","MND1"
"1119","AC092184.1"
"1120","TTC39B"
"1121","SLC2A4RG"
"1122","AL392183.1"
"1123","KCNA2"
"1124","AC025183.4"
"1125","UBBP5"
"1126","RNU1-115P"
"1127","VPS9D1"
"1128","MIR3139"
"1129","TNNT2"
"1130","PRELID3BP11"
"1131","AC003001.1"
"1132","LINC00499"
"1133","SLC4A11"
"1134","AL021407.2"
"1135","CLLU1"
"1136","MCUR1P2"
"1137","AL590762.4"
"1138","AP003170.3"
"1139","LINC01283"
"1140","OR7E158P"
"1141","HMGB1P36"
"1142","PTMAP6"
"1143","MUC7"
"1144","MRPS31P1"
"1145","SPTBN2"
"1146","CTNNBIP1"
"1147","AC110079.1"
"1148","ZCCHC13"
"1149","SREK1IP1"
"1150","RHO"
"1151","AC114797.1"
"1152","AL390856.1"
"1153","KRT90P"
"1154","SRA1"
"1155","DMKN"
"1156","AP001462.1"
"1157","RN7SKP234"
"1158","ZBTB22"
"1159","AC112722.1"
"1160","TBC1D32"
"1161","CTU2"
"1162","AC006380.1"
"1163","AC092868.1"
"1164","MPG"
"1165","KRT8P3"
"1166","AP001020.1"
"1167","AC068647.1"
"1168","TCAIM"
"1169","AC022916.4"
"1170","TGM3"
"1171","CA3-AS1"
"1172","AL353662.1"
"1173","ST13P2"
"1174","PARGP1"
"1175","SPOP"
"1176","AC020910.1"
"1177","DYNC1I1"
"1178","RPL5P6"
"1179","BCAS2P3"
"1180","CRYBG2"
"1181","AC026801.1"
"1182","IL4"
"1183","TEX48"
"1184","CAMKK2"
"1185","AC090615.1"
"1186","AC004241.4"
"1187","AC013244.2"
"1188","MARCH6"
"1189","COQ10A"
"1190","AC091563.1"
"1191","AC020931.1"
"1192","AC027313.1"
"1193","AC092073.1"
"1194","AC018861.1"
"1195","AC097359.2"
"1196","AC067819.1"
"1197","AC023830.1"
"1198","SHC4"
"1199","AC146944.4"
"1200","AC073578.1"
"1201","SNORD4B"
"1202","AC007346.2"
"1203","AC097103.2"
"1204","TRAPPC12-AS1"
"1205","C1GALT1C1L"
"1206","RN7SL335P"
"1207","RF02198"
"1208","STON2"
"1209","RPL23AP14"
"1210","RNU2-68P"
"1211","AP000580.1"
"1212","AL590143.1"
"1213","AL356512.1"
"1214","TAB3-AS2"
"1215","AC116345.3"
"1216","SLCO2A1"
"1217","OR51R1P"
"1218","LINC02013"
"1219","AL049794.2"
"1220","SCGB2B3P"
"1221","RNA5SP408"
"1222","AGO4"
"1223","GBP2"
"1224","AC128709.2"
"1225","TRIM43B"
"1226","AC009159.2"
"1227","AC008825.1"
"1228","SLC16A7"
"1229","HIST1H2APS1"
"1230","AC105384.1"
"1231","AC012669.1"
"1232","RF01951"
"1233","AL389895.1"
"1234","NDFIP1"
"1235","AL049539.1"
"1236","HMGB1P17"
"1237","TBC1D23"
"1238","IGHV3-71"
"1239","OR4C3"
"1240","AC016588.1"
"1241","AC021220.1"
"1242","AC116903.2"
"1243","KCNH4"
"1244","SLC6A6P1"
"1245","AC105235.1"
"1246","NARF-IT1"
"1247","AC008250.1"
"1248","RF02178"
"1249","TLR2"
"1250","RN7SKP73"
"1251","SAMHD1"
"1252","TMEM177"
"1253","RN7SL475P"
"1254","RPL37P25"
"1255","WDR17"
"1256","AP003119.3"
"1257","RSRC1"
"1258","P2RX3"
"1259","TTTY7B"
"1260","RNU4-77P"
"1261","SLC18B1"
"1262","TPGS1"
"1263","LINC00514"
"1264","LINC01357"
"1265","AL139424.1"
"1266","AC006041.1"
"1267","NFS1"
"1268","DDX11L5"
"1269","CT45A10"
