"","x"
"94","PNPT1"
"95","PGA5"
"96","RPL23AP87"
"97","SLC38A1"
"98","EEF1AKMT3"
"99","UNC13B"
"100","USP24"
"101","AC025437.6"
"102","MED15P3"
"103","LYZL2"
"104","ATP2C1"
"105","EEF1DP5"
"106","RPA2P3"
"107","MAPK6P2"
"108","AL121672.1"
"109","AL009178.1"
"110","LIX1-AS1"
"111","AL050403.2"
"112","SLC22A18"
"113","AC010409.2"
"114","AL358075.1"
"115","AL035634.1"
"116","AC044913.1"
"117","ACAT1"
"118","ESCO1"
"119","ZBTB45P1"
"120","AC006064.1"
"121","RPS15AP34"
"122","RPS26P35"
"123","LINC02079"
"124","JADE2"
"125","DAZAP1"
"126","AL137076.1"
"127","AC004471.2"
"128","EHD1"
"129","AC060764.1"
"130","FBXO36"
"131","RNU7-143P"
"132","AC003986.3"
"133","TMBIM6"
"134","AC019322.2"
"135","AL357312.1"
"136","LINC00466"
"137","AC007098.1"
"138","CAPN8"
"139","ARFIP2"
"140","THUMPD1"
"141","AC016903.1"
"142","AC133555.1"
"143","NPIPA3"
"144","RF02120"
"145","HMGB1P28"
"146","MIR4695"
"147","HMGN2P41"
"148","AC123900.1"
"149","AL050327.1"
"150","CPSF6"
"151","AC021504.1"
"152","LINC01299"
"153","AC096644.4"
"154","AC005277.1"
"155","GCOM2"
"156","RASAL2"
"157","TM4SF5"
"158","AL031736.2"
"159","TRIM4"
"160","DAO"
"161","AC144530.1"
"162","MIRLET7I"
"163","RN7SL634P"
"164","AC048382.4"
"165","AC109460.2"
"166","MIR500B"
"167","AC060814.3"
"168","MRPS21P9"
"169","SNURF"
"170","AL513122.2"
"171","ADCK2"
"172","STAB1"
"173","COPS5P1"
"174","ACTR8"
"175","TGFA-IT1"
"176","PARG"
"177","IGHV3-6"
"178","AL356863.1"
"179","AC021146.9"
"180","AL162171.2"
"181","AC096632.2"
"182","PHOX2B"
"183","RNU6-356P"
"184","RN7SL847P"
"185","AP003071.1"
"186","SYT10"
"187","DDX43P3"
"188","AC148477.3"
"189","AC016993.1"
"190","AC008543.1"
"191","AL592221.1"
"192","WDR5"
"193","BRI3"
"194","ZNF426"
"195","SNTN"
"196","PES1"
"197","AC009139.2"
"198","APH1A"
"199","BCAR3"
"200","AF131215.7"
"201","AL132819.1"
"202","UBE2FP2"
"203","AC008278.2"
"204","AC087286.1"
"205","PCDH12"
"206","RPL7P16"
"207","AC097535.2"
"208","AL512310.10"
"209","RPL26P29"
"210","AC128713.1"
"211","ECHS1"
"212","AP003396.5"
"213","BLVRB"
"214","AC104819.2"
"215","BCAR1P1"
"216","AL162574.3"
"217","SUSD6"
"218","SUGT1P2"
"219","AKR1C1"
"220","ASCL1"
"221","IGHV3OR16-13"
"222","AL450311.1"
"223","IGKJ2"
"224","GFM2"
"225","AL022328.1"
"226","AC104170.1"
"227","RPS10P27"
"228","AL732414.1"
"229","GAPDHP38"
"230","RPL31P57"
"231","CDAN1"
"232","RNU6-1214P"
"233","AC144568.2"
"234","AC007671.1"
"235","AC106799.3"
"236","AC061709.3"
"237","AC013726.1"
"238","ANKDD1B"
"239","INPP5E"
"240","EXTL2"
"241","AC105031.3"
"242","RNU6-280P"
"243","AC110615.1"
"244","LINC01541"
"245","GPR68"
"246","WWC2"
"247","IGHJ2P"
"248","AF305872.1"
"249","MVP"
"250","AP003774.2"
"251","HNRNPA1P71"
"252","RAB11AP2"
"253","AC005632.1"
"254","AL583835.2"
"255","AC109587.1"
"256","AL162395.1"
"257","EBF2"
"258","NSRP1"
"259","STK10"
"260","PHB2P1"
"261","SNORD115-12"
"262","SMIM10L2B-AS1"
"263","RN7SL860P"
"264","AL356740.1"
"265","BTBD6P1"
"266","RPL23AP85"
"267","AC007610.3"
"268","KRTAP8-2P"
"269","IRAK3"
"270","RNU6-906P"
"271","RPL21P50"
"272","AC091117.1"
"273","RPS29P20"
"274","MKS1"
"275","AL353807.4"
"276","HMGN2"
"277","TTC4P1"
"278","HLA-E"
"279","LINC00254"
"280","UBE3C"
"281","RN7SL498P"
"282","LYPD4"
"283","AC068580.1"
"284","ARL5AP1"
"285","KLF6"
"286","TMC2"
"287","AC005618.1"
"288","KRT126P"
"289","PACS1"
"290","CCL7"
"291","AC096636.1"
"292","AC023051.1"
"293","AC099786.3"
"294","AL355075.4"
"295","ZNF414"
"296","AP000445.2"
"297","ARAFP1"
"298","ZNF716"
"299","ST7L"
"300","NF1P6"
"301","GTF3C6"
"302","Z68871.1"
"303","AC244517.10"
"304","TFIP11"
"305","RN7SL845P"
"306","SETD9"
"307","HAS3"
"308","DPEP3"
"309","ZC3H13"
"310","DRC7"
"311","RASSF2"
"312","AP006333.2"
"313","MPC1L"
"314","AL157932.1"
"315","HMGN2P28"
"316","RNU6-1156P"
"317","AL008707.1"
"318","AC013356.3"
"319","ATF6B"
"320","TNFSF11"
"321","JAZF1-AS1"
"322","PURPL"
"323","AL451050.2"
"324","SNORA79"
"325","SCARA5"
"326","ODF1"
"327","AC036222.1"
"328","CHUK"
"329","COX6C"
"330","LINC01584"
"331","AC125336.1"
"332","IDUA"
"333","OR2AH1P"
"334","AC104996.1"
"335","MTCYBP23"
"336","ITPRID2"
"337","COMMD7"
"338","AC108067.1"
"339","AC021074.1"
"340","EEF1A1"
"341","AC016027.2"
"342","AL160191.1"
"343","RN7SL571P"
"344","AC093151.2"
"345","CDK5R2"
"346","PGGT1BP2"
"347","LYPLA2P3"
"348","C7orf25"
"349","AC092143.3"
"350","MIR4488"
