"","x"
"215","ITPKC"
"216","MTND4LP5"
"217","AC079944.1"
"218","FOXB1"
"219","GSTA10P"
"220","FAM207A"
"221","AC010974.1"
"222","PEX1"
"223","SCAMP1-AS1"
"224","KCNC3"
"225","DGCR6L"
"226","PYGL"
"227","SPATA31D3"
"228","TRBV5-7"
"229","RNA5SP46"
"230","SRD5A3"
"231","ARF6"
"232","FAU"
"233","SPACA1"
"234","RNU6-490P"
"235","LINC02181"
"236","FAM9A"
"237","Z98751.2"
"238","AC092850.1"
"239","DTWD1"
"240","ZNF317P1"
"241","AKT1"
"242","AL589880.1"
"243","AL445218.1"
"244","RTL4"
"245","DPY19L1"
"246","RN7SL598P"
"247","RPL9P30"
"248","CMC2"
"249","FAM86FP"
"250","SNORA52"
"251","MTND1P15"
"252","AC103564.1"
"253","CALHM1"
"254","AC005410.1"
"255","FAM138E"
"256","FAM74A4"
"257","SURF6P1"
"258","LILRP2"
"259","ULBP3"
"260","DPEP1"
"261","KYNUP3"
"262","AC108667.1"
"263","RNU6-409P"
"264","NAPA-AS1"
"265","AC093249.3"
"266","IER3"
"267","LINC01744"
"268","SAFB"
"269","RN7SL825P"
"270","AC011494.1"
"271","AL451054.1"
"272","AL445309.1"
"273","MIR5699"
"274","FRMD3"
"275","SPECC1P2"
"276","TRMT2B-AS1"
"277","AC009101.1"
"278","RASGEF1C"
"279","RPL12P11"
"280","MIR500B"
"281","AC016813.1"
"282","OR5H5P"
"283","ZNF37CP"
"284","C1orf74"
"285","RNU6-534P"
"286","LRRC41"
"287","MTCO1P29"
"288","AL023284.2"
"289","AC114488.1"
"290","AC110619.1"
"291","AL023584.1"
"292","AC138089.1"
"293","ZNF100"
"294","NPTXR"
"295","FIGN"
"296","TLR6"
"297","RN7SL624P"
"298","CST13P"
"299","RN7SL743P"
"300","GOLGA8IP"
"301","MIR769"
"302","CREB3L3"
"303","LINC01968"
"304","AC027673.1"
"305","H2AFZP1"
"306","RNU6-453P"
"307","AL021397.1"
"308","INAVA"
"309","HSPD1P9"
"310","STC2"
"311","PNKD"
"312","AC007151.1"
"313","AC009319.1"
"314","CU634019.5"
"315","MIR6842"
"316","RPL7P19"
"317","LINC00322"
"318","CYP46A1"
"319","SALRNA2"
"320","HIST1H1PS1"
"321","BRS3"
"322","ROR1"
"323","ITPR1-DT"
"324","SNORD19"
"325","COX6CP16"
"326","TSLP"
"327","AK4P1"
"328","FOXD4L6"
"329","ADAMTS14"
"330","AL590677.1"
"331","BOP1"
"332","MRPL45"
"333","AC097493.2"
"334","RNU6-365P"
"335","AL451164.1"
"336","AC013437.1"
"337","ZNRD1ASP"
"338","TUBB8P12"
"339","PCMTD1P3"
"340","RNU6-7"
"341","BX322562.1"
"342","MMP23B"
"343","C10orf71"
"344","ISLR2"
"345","VAMP2"
"346","RNU6-386P"
"347","AC245140.1"
"348","MIR302A"
"349","AL009028.1"
"350","GALR2"
