"","x"
"207","CCDC18"
"208","EGLN3-AS1"
"209","AC020661.1"
"210","TMPRSS11A"
"211","AC253536.1"
"212","MED27"
"213","FBXO44"
"214","GRIP2"
"215","LINC00824"
"216","SLC5A6"
"217","AC009803.1"
"218","PSTPIP1"
"219","RNVU1-15"
"220","RNU6-257P"
"221","PARP1P1"
"222","AC013290.1"
"223","AC106037.1"
"224","MARK2P17"
"225","LINC00700"
"226","BTBD16"
"227","SMG7-AS1"
"228","AC055855.1"
"229","LINC00517"
"230","TPRKBP2"
"231","ATAT1"
"232","AC003009.1"
"233","AC025423.2"
"234","ALG3P1"
"235","INO80B"
"236","AC138230.1"
"237","C1orf35"
"238","PCDHA7"
"239","AP001043.1"
"240","AC092451.3"
"241","AC103810.9"
"242","C10orf55"
"243","Z94721.1"
"244","PTPN20CP"
"245","AC118553.1"
"246","AL136087.1"
"247","CREB3L4"
"248","CPSF3"
"249","AC012065.4"
"250","SNORD65B"
"251","RN7SL183P"
"252","LINC01063"
"253","AL589740.1"
"254","AC131159.1"
"255","ABI1"
"256","AL353807.2"
"257","CLCNKA"
"258","AC026464.4"
"259","MSTO1"
"260","AC012360.1"
"261","RNF145"
"262","LINC02410"
"263","NEU4"
"264","RNF17"
"265","AC110774.1"
"266","SH3BGR"
"267","AC093648.1"
"268","SLC30A6"
"269","AL023773.2"
"270","AC000095.1"
"271","OR4A17P"
"272","AC134026.1"
"273","PRYP4"
"274","AC068587.3"
"275","BMS1P10"
"276","RNU6-1109P"
"277","SNX32"
"278","KRTAP5-4"
"279","RPL17P12"
"280","AC138305.1"
"281","RSPO4"
"282","AC055822.1"
"283","H2AFZP1"
"284","AC087879.1"
"285","MIR548O2"
"286","LINC01108"
"287","OR7E18P"
"288","RAB3B"
"289","AC239804.2"
"290","AL513475.1"
"291","C21orf62"
"292","AC106897.1"
"293","MAP3K11"
"294","EFHD1"
"295","AC023510.2"
"296","MAFTRR"
"297","AL359878.1"
"298","AC046136.1"
"299","COL16A1"
"300","AP1S3"
"301","BCORL1"
"302","HNRNPA1P2"
"303","SDAD1P1"
"304","VN1R38P"
"305","HIST1H2APS5"
"306","OR52K2"
"307","AC025674.2"
"308","ACTN1-AS1"
"309","RASL12"
"310","AC008628.2"
"311","AC108718.1"
"312","FP236241.1"
"313","PCDHGA11"
"314","WASHC1"
"315","AC107396.1"
"316","MIR383"
"317","SLC39A3"
"318","AL049840.1"
"319","TCP10"
"320","PLEKHB1"
"321","AC002064.1"
"322","ARPC3P2"
"323","RN7SL869P"
"324","TGFBI"
"325","PRM2"
"326","PRR23B"
"327","AL078581.3"
"328","DHX9P1"
"329","AC134915.1"
"330","BX119321.1"
"331","LINC00973"
"332","NMNAT1P4"
"333","AC091564.5"
"334","AL022311.1"
"335","POLD1"
"336","DEFB114"
"337","LINC01503"
"338","NEFLP1"
"339","GKN1"
"340","AL365318.1"
"341","AC126915.2"
"342","AC034238.2"
"343","RNU6-1324P"
"344","RPS15AP38"
"345","RNU6-913P"
"346","AC092198.1"
"347","MAGED2"
"348","AC018653.3"
"349","RPL12P48"
"350","DDN"
"351","RPL17P49"
"352","AC023232.1"
"353","LONRF3"
"354","COX7B2"
"355","OR10T2"
"356","RNU6-578P"
"357","FO393415.1"
"358","RPF2"
"359","PMM2P1"
"360","AC011899.2"
"361","RNU4-51P"
"362","AC003665.1"
"363","DCAF7"
"364","LINC00937"
"365","AP3S2"
"366","NEK5"
"367","LINC01534"
"368","NDUFS5P6"
"369","ALKBH7"
"370","MIR6762"
"371","ECSCR"
"372","GUSBP4"
"373","BLACAT1"
"374","AC099754.1"
"375","BIRC3"
"376","PRELID3BP11"
"377","GJB3"
"378","RNU7-25P"
"379","RNU6-1177P"
"380","RPSAP41"
"381","AC010210.1"
"382","MTND1P24"
"383","AP001189.3"
"384","AC079298.3"
"385","AL162311.2"
"386","RPS29P10"
"387","AF274858.1"
"388","RPS11P7"
"389","TPRXL"
"390","AC007238.1"
"391","CASS4"
"392","RNU6-271P"
"393","AC093274.1"
"394","HSPB8"
"395","JADRR"
"396","RN7SL788P"
"397","AC114324.2"
"398","AC090164.2"
"399","AC005587.1"
"400","RNU7-143P"
"401","SNORD113-7"
"402","TYMS"
"403","ARMCX4"
"404","RNU6-582P"
"405","GSTA6P"
"406","MTCYBP32"
"407","OR51A6P"
"408","RPL7AP8"
"409","AC092162.2"
"410","OR6C69P"
"411","TARS"
"412","CLCA2"
"413","QPRT"
"414","XPR1"
"415","UVSSA"
"416","AC022447.4"
"417","SLFN5"
"418","CDK2AP2P2"
"419","SRGAP3-AS2"
"420","LRIG1"
"421","NAA11"
"422","AC087203.1"
"423","INHBB"
"424","AC092669.1"
"425","ABHD11-AS1"
"426","ZNF736P12Y"
"427","VNN2"
"428","GAPDHP45"
"429","RNF113B"
"430","OVCH1-AS1"
"431","AC073046.1"
"432","FUNDC2P2"
"433","MFSD1P1"
"434","DDIT4"
"435","HINT2P1"
"436","AC009088.1"
"437","TMEM183A"
"438","RNU4-25P"
"439","PRADC1"
"440","TPSG1"
"441","AP005901.3"
"442","RNU6-206P"
"443","AC006504.8"
"444","RXFP3"
"445","SGPL1"
"446","RPL7AP28"
"447","TERC"
"448","AL139275.1"
"449","CYCSP24"
"450","RNU6-31P"
"451","SRFBP1"
"452","AL590729.1"
"453","NDUFB10P2"
"454","ATP5MC1P8"
"455","KRT8P3"
"456","PCGF5"
"457","MYOM3"
"458","KCNN3"
"459","AC093074.1"
"460","S100A10"
"461","FXYD6-FXYD2"
"462","CSN2"
"463","AL050321.1"
"464","ITGA6"
"465","LINC01234"
"466","CD3EAP"
"467","MMP23A"
"468","SCUBE3"
"469","PTGES3P4"
"470","AC016700.1"
"471","AC034102.5"
"472","VCL"
"473","RFPL3"
"474","MSLN"
"475","AC007656.1"
"476","LINC02124"
"477","RCL1"
"478","CT47A1"
"479","CLDN18"
"480","AC093249.3"
"481","ZSWIM7"
"482","RPL13P6"
"483","AC022167.4"
"484","AC016632.1"
"485","PNISR"
"486","AC018845.1"
"487","MTCO3P24"
"488","PPIAP8"
"489","ATG5"
"490","AC117402.1"
"491","AC080014.1"
"492","LINC02651"
"493","HERC2P9"
"494","PRR23A"
"495","RPL13AP17"
"496","PLA2G4E"
"497","PRELID3BP3"
"498","AC005377.1"
"499","HCG4P8"
"500","AL049871.1"
"501","RN7SL644P"
"502","OR2K2"
"503","CNPY2"
"504","AL137127.1"
"505","AL139022.1"
"506","LINC02259"
"507","SCAF8"
"508","RNU2-17P"
"509","FAT1P1"
"510","AL357060.1"
"511","RPL23AP48"
"512","AC024270.3"
"513","AC103702.2"
"514","EFL1P2"
"515","PDLIM4"
"516","SEC14L4"
"517","SYT10"
"518","AHCY"
"519","AC113367.2"
"520","FSCN3"
"521","OR2AS1P"
"522","RNU6-260P"
"523","AC092574.2"
"524","AC241644.1"
"525","ZNF259P1"
"526","AC018926.2"
"527","AL354719.1"
"528","PRDM11"
"529","AC100830.3"
"530","TMEM132C"
"531","NDUFAB1"
"532","AC018904.2"
"533","DNAAF4-CCPG1"
"534","HNRNPH2"
"535","AL590609.3"
"536","LINC00603"
"537","RPL6P8"
"538","ARMC2-AS1"
"539","FABP5P10"
"540","RN7SL846P"
"541","AC063952.2"
"542","AL132640.1"
"543","RF00181"
"544","RNU6-961P"
"545","PIAS3"
"546","AP006285.1"
"547","MIR5706"
"548","RNU6-347P"
"549","GINM1"
"550","SNORD55"
"551","AL357140.1"
"552","NPIPB9"
"553","MTCYBP15"
"554","PIP5K1B"
"555","AL365203.1"
"556","RPS2P28"
"557","DLGAP4"
"558","MMP1"
"559","AC008543.1"
"560","RPLP2P1"
"561","AC092681.3"
"562","LINC02358"
"563","RNA5SP94"
"564","ADI1P1"
"565","AC010183.1"
"566","NDUFB9P1"
"567","AP002495.2"
"568","RNU6-638P"
"569","GOT2P3"
"570","PLG"
"571","AC016576.1"
"572","AC055717.3"
"573","CLVS2"
"574","AKNAD1"
"575","AL109618.3"
"576","AC116165.3"
"577","RN7SKP14"
"578","AL135978.1"
"579","MIR3146"
"580","UBTFL8"
"581","CDH5"
"582","LINC02245"
"583","MIR34AHG"
"584","FAM241A"
"585","HADHA"
"586","AL359385.1"
"587","RNU1-76P"
"588","KLKP1"
"589","AC080188.1"
"590","TCP11L2"
"591","CSRP3"
"592","AC012531.2"
"593","CLPSL1"
"594","LINC02474"
"595","AC110921.1"
"596","AC090519.2"
"597","TMPRSS12"
"598","SLX4IP"
"599","GAPDHP47"
"600","AC016987.1"
"601","AC133104.2"
"602","OR10T1P"
"603","AC103996.3"
"604","NETO1"
"605","CDC42P6"
"606","AC005616.1"
"607","LINC01597"
"608","AL360091.1"
"609","MAP10"
"610","AC117500.1"
"611","AC005014.1"
"612","INO80"
"613","ZNF486"
"614","PTCD1"
"615","MIR1302-2HG"
"616","AC109635.3"
"617","CHAC2"
"618","AC036111.1"
"619","AIFM3"
"620","AC084781.1"
"621","SNHG1"
"622","ST7-OT4"
"623","AC010722.1"
"624","RPL7L1P3"
"625","AC135001.1"
"626","CXCL16"
"627","PGAM4"
"628","AC012170.2"
"629","RN7SKP287"
"630","NSRP1P1"
"631","AL035419.1"
"632","AC020978.5"
"633","RN7SL510P"
"634","AL050403.1"
"635","PTP4A1P5"
"636","AC012615.3"
"637","AC110015.1"
"638","RNA5SP334"
"639","LINC02225"
"640","AC011498.7"
"641","SORBS1"
"642","MAP3K21"
"643","IGLV3-19"
"644","AL807752.2"
"645","SEPHS1"
"646","AL353600.1"
"647","AF130417.1"
"648","THBS2"
"649","AC018523.2"
"650","AC010531.5"
"651","ATPAF2"
"652","CBR3"
"653","LIN7B"
"654","PRR36"
"655","RNU6-623P"
"656","AC007422.2"
"657","THEM6"
"658","AC069213.3"
"659","DPP10-AS3"
"660","MTND5P27"
"661","AL353746.1"
"662","AC013509.1"
"663","AC106806.1"
"664","SKA2"
"665","AL161757.2"
"666","RANP5"
"667","PRKAG2-AS1"
"668","FAM214B"
"669","KCNV2"
"670","ABCA13"
"671","AL441943.1"
"672","AKT1S1"
"673","AC008870.5"
"674","AL139317.1"
"675","USP9YP10"
"676","AP006545.2"
"677","AC132008.2"
"678","AC026427.1"
"679","LINC02520"
"680","POLB"
"681","AL359893.1"
"682","NUTM2A-AS1"
"683","RNU4ATAC11P"
"684","AC012213.2"
"685","CHRNA5"
"686","AL161733.1"
"687","BRWD1P2"
"688","KRT18P48"
"689","GULP1"
"690","MIR27A"
"691","AL359073.1"
"692","AC011287.1"
"693","OR9Q1"
"694","C17orf99"
"695","AC106820.1"
"696","AL138899.2"
"697","WDR13"
"698","AC116366.1"
"699","SNX19P3"
"700","RNU6-755P"
"701","RNF133"
"702","AC104389.4"
"703","OR7E154P"
"704","AIM2"
"705","CLK3"
"706","TNFAIP8L3"
"707","RNU6-790P"
"708","DDX10"
"709","AC016717.1"
"710","EGOT"
"711","SNRPCP20"
"712","CHST13"
"713","RNU6-251P"
"714","AC022167.2"
"715","DDHD2"
"716","LINC01962"
"717","SGSH"
"718","RN7SL196P"
"719","CARMIL2"
"720","SHMT1P1"
"721","AL589794.1"
"722","AC022790.1"
"723","HNRNPDLP2"
"724","WASHC4"
"725","SLC25A3"
"726","BORCS6"
"727","INHBE"
"728","TOR2A"
"729","RN7SKP143"
"730","RNU6-882P"
"731","FXR2"
"732","RNU2-63P"
"733","RAB1B"
"734","LLCFC1"
"735","ZNF346"
"736","UBE2C"
"737","MAK16"
"738","AL353747.2"
"739","PRELID2"
"740","KCNQ3"
"741","BNIP3P5"
"742","MIR892B"
"743","AL445991.1"
"744","DCN"
"745","SCN1A-AS1"
"746","AC099518.6"
"747","KRT6C"
"748","TFPI"
"749","STMND1"
"750","RNU2-49P"
"751","AC107959.1"
"752","AP002765.1"
"753","LINC00989"
"754","SLC9A3"
"755","PSG8"
"756","IRS3P"
"757","AC107464.3"
"758","AL391415.1"
"759","RNA5SP179"
"760","RPS27AP15"
"761","AC022655.2"
"762","AC010486.1"
"763","MTND2P5"
"764","LINC00709"
"765","MIR335"
"766","PPP1R1A"
"767","AC087163.3"
"768","LINC02534"
"769","CLIC5"
"770","AC012615.5"
"771","CFAP298"
"772","NUDT4P2"
"773","MTND4LP5"
"774","RN7SKP169"
"775","RNA5SP423"
"776","AC026468.1"
"777","AL358613.2"
"778","SNORD53"
"779","OR52R1"
"780","AL356441.2"
"781","AL035690.1"
"782","EIF4BP1"
"783","AC005046.1"
"784","PEG10"
"785","ACMSD"
"786","MIR548H3"
"787","AL138960.2"
"788","UNC93A"
"789","TRAV8-4"
"790","LINC02674"
"791","AC090371.1"
"792","ZFHX3"
"793","AC018552.1"
"794","AL441992.1"
"795","ADM5"
"796","AC090283.1"
"797","AL513485.1"
"798","MIR154"
"799","RN7SKP298"
"800","AC009134.1"
"801","AL683842.1"
"802","AC004951.1"
"803","RFC4"
"804","HIST1H2BL"
"805","RNU1-119P"
"806","RNU6-647P"
"807","AC022400.9"
"808","MYOC"
"809","LINC00565"
"810","ISY1-RAB43"
"811","AC005244.1"
"812","MFSD10"
"813","DYNLL1P3"
"814","SNORA61"
"815","YARS2"
"816","TRIM35"
"817","NBPF13P"
"818","SNHG15"
"819","RNU6-997P"
"820","KLHL23"
"821","SPECC1P1"
"822","OR4A46P"
"823","SMARCAL1"
"824","PTPN2P2"
"825","AC009053.3"
"826","ALMS1-IT1"
"827","RNU6-1016P"
"828","C2orf27A"
"829","C1QTNF2"
"830","MSANTD3"
"831","LINC02154"
"832","NPM1P4"
"833","AC015853.2"
"834","RNU6-967P"
"835","AP005329.1"
"836","AC106872.6"
"837","C21orf91"
"838","RNA5SP293"
"839","ZNF576"
"840","NFKBIL1"
"841","AC034114.2"
"842","AC115283.1"
"843","DNM1P48"
"844","AVL9"
"845","AC008659.1"
"846","LCE2C"
"847","RAB14"
"848","AC025580.3"
"849","RNU6-521P"
"850","TAL2"
"851","AL591721.1"
"852","IRF2BP1"
"853","KRT31"
"854","AL390719.2"
"855","LINC01986"
"856","CENPK"
"857","GATD1"
"858","AP005264.1"
"859","AL356124.1"
"860","USP9YP20"
"861","AL512357.1"
"862","GPR3"
"863","ASPA"
"864","KLRC2"
"865","AC093870.1"
"866","AL355310.2"
"867","ANK2"
"868","ADSSL1"
"869","AC084781.2"
"870","HIST1H4F"
"871","AP001258.1"
"872","TECPR2"
"873","UTP14C"
"874","UPK3BP1"
"875","WWC3-AS1"
"876","SUMO2P19"
"877","EIF2B4"
"878","DYNC2LI1"
"879","KCNC2"
"880","TPTEP2"
"881","KLF10"
"882","SNORD66"
"883","AC078777.1"
"884","RNU6-513P"
"885","AC008608.1"
"886","MAP7"
"887","C9orf85"
"888","AL356432.1"
"889","YBX1P4"
"890","LINC01364"
"891","AC026523.2"
"892","RNU6-988P"
"893","BMP7-AS1"
"894","FAUP1"
"895","AC026412.1"
"896","AC112484.4"
"897","AL359921.1"
"898","IGKV2-40"
"899","FDFT1"
"900","ZNF138"
"901","COX6B1P3"
"902","GPR50"
"903","RPL15"
"904","RNU6-98P"
"905","DAP"
"906","AC093767.1"
"907","RNU6-726P"
"908","SNORD115-48"
"909","RPS17P17"
"910","AC105749.1"
"911","LSM1P1"
"912","AL359458.1"
"913","AC107204.1"
"914","RPLP2"
"915","ATP2C1"
"916","HCRTR2"
"917","RPL37A"
"918","RSL24D1P9"
"919","RNU6-1278P"
"920","ZNF555"
"921","CBWD2"
"922","RNU6-1189P"
"923","PHLDA2"
"924","ID4"
"925","RPL21P50"
"926","RPSAP4"
"927","GOLT1A"
"928","FASTK"
"929","MICOS13"
"930","METTL15P3"
"931","SNHG22"
"932","XACT"
"933","SNX18P24"
"934","AC096922.1"
"935","CCL4"
"936","HNRNPA1P29"
"937","AC002094.2"
"938","SLC41A1"
"939","RGCC"
"940","MTND4P9"
"941","AC011468.2"
"942","TMEM102"
"943","CTDP1"
"944","USP9Y"
"945","NUBP2"
"946","AC092718.6"
"947","HSFY1P1"
"948","ZSCAN9"
"949","AL513122.1"
"950","AC092903.1"
"951","DRC1"
"952","PDZK1"
"953","CXorf67"
"954","AP000233.1"
"955","TMEM131L"
"956","TPM3P3"
"957","ALOX15P2"
"958","AP001136.1"
"959","PTPRO"
"960","AC074255.1"
"961","WAPL"
"962","BLNK"
"963","AC012616.1"
"964","AC104698.1"
"965","RNU6-835P"
"966","LINC01087"
"967","AL596451.1"
"968","AC007435.1"
"969","AL499616.1"
"970","MARK2P16"
"971","AC093423.2"
"972","AC091078.1"
"973","SPPL2C"
"974","IGLVI-70"
"975","MAFK"
"976","AL445070.1"
"977","RNA5SP525"
"978","LINC01213"
"979","AL078599.1"
"980","AC004231.1"
"981","AC111000.6"
"982","NPSR1"
"983","LINC01812"
"984","RN7SL692P"
"985","CCNI"
"986","RNU6-763P"
"987","SUCLA2"
"988","AC107959.2"
"989","FGF7P3"
"990","OR1D4"
"991","AADACL2-AS1"
"992","ANKRD44-IT1"
"993","KARSP2"
"994","AC110741.2"
"995","AC006548.2"
"996","SYNE1-AS1"
"997","C10orf67"
"998","ANKRD9"
"999","FKBP9"
"1000","NECTIN2"
"1001","PDZK1IP1"
"1002","DENND4B"
"1003","C8orf88"
"1004","MTCO1P43"
"1005","MIR3185"
"1006","GLIS3"
"1007","C2orf83"
"1008","TMEM154"
"1009","AL139300.1"
"1010","IGHVIII-25-1"
"1011","LINC02645"
"1012","AC016394.2"
"1013","AL049840.4"
"1014","SKA1"
"1015","NACC2"
"1016","VRK3"
"1017","AL360089.1"
"1018","AC007639.1"
"1019","RPL15P21"
"1020","AC012433.1"
"1021","L3MBTL4-AS1"
"1022","BCL2L12"
"1023","CALHM3"
"1024","AL157823.2"
"1025","VEPH1"
"1026","HMGB1P14"
"1027","STAB2"
"1028","PRRT3-AS1"
"1029","ERHP2"
"1030","LYRM1"
"1031","MIR4471"
"1032","RPS15AP10"
"1033","RFKP1"
"1034","H2AFZP6"
"1035","AC246787.2"
"1036","AC093903.1"
"1037","SLC35F3"
"1038","DHX40"
"1039","GPR27"
"1040","SMPDL3A"
"1041","AC099541.1"
"1042","VTRNA1-3"
"1043","AC016027.1"
"1044","AGAP3"
"1045","AC008894.2"
"1046","C16orf89"
"1047","OR2T1"
"1048","PRSS22"
"1049","CAPN2"
"1050","CYP11B2"
"1051","AC025627.4"
"1052","MED28P1"
"1053","GGT5"
"1054","GFRAL"
"1055","FXYD5"
"1056","AC091489.1"
"1057","RN7SKP182"
"1058","TSPEAR-AS1"
"1059","TMOD4"
"1060","TOLLIP"
"1061","BACH1-IT1"
"1062","DEFB128"
"1063","LAMC1"
"1064","AKR1C2"
"1065","C22orf39"
"1066","AC127024.8"
"1067","PSORS1C2"
"1068","COG4"
"1069","AGAP7P"
"1070","IGKV1-6"
"1071","TTC39C-AS1"
"1072","AC127521.1"
"1073","CITED2"
"1074","MRPS21P7"
"1075","AC073581.1"
"1076","RPSAP5"
"1077","OIP5"
"1078","C11orf21"
"1079","MED28P6"
"1080","GAPDHP53"
"1081","AP001994.1"
"1082","USP15"
"1083","C18orf12"
"1084","LINC00184"
"1085","PHRF1"
"1086","SNORD113-3"
"1087","BPY2C"
"1088","AL139354.1"
"1089","ANGPT4"
"1090","LINC01269"
"1091","FCGR2B"
"1092","KIF9"
"1093","AC012085.1"
"1094","CD2BP2"
"1095","AC092393.1"
"1096","RNU6-629P"
"1097","RN7SL261P"
"1098","AC024270.1"
"1099","RN7SL192P"
"1100","BLCAP"
"1101","AC018558.3"
"1102","UGT2A2"
"1103","ASTN2-AS1"
"1104","AC009305.1"
"1105","AC034236.3"
"1106","AC011450.1"
"1107","AC024267.5"
"1108","RNU6-695P"
"1109","AL136360.2"
"1110","DHH"
"1111","ABCG8"
"1112","AC245884.12"
"1113","AC138749.5"
"1114","PRAMEF14"
"1115","LINC01717"
"1116","NUPR2"
"1117","SRIP2"
"1118","RPL32"
"1119","AL355306.1"
"1120","SLCO4C1"
"1121","OR4K13"
"1122","SRMP2"
"1123","AL136982.4"
"1124","MIR759"
"1125","LIPG"
"1126","RNU6-853P"
"1127","VN2R3P"
"1128","AC007318.1"
"1129","TCEAL2"
"1130","LINC00964"
"1131","SUMO2P10"
"1132","TMEM8A"
"1133","AL136099.1"
"1134","ESCO1"
"1135","GTF2IP5"
"1136","RNU6-652P"
"1137","AC008443.6"
"1138","LINC01647"
"1139","ITGA1"
"1140","PPP4R4"
"1141","EFCAB2"
"1142","PPIAP23"
"1143","MIR516A1"
"1144","AC104090.1"
"1145","WASH3P"
"1146","RNA5SP276"
"1147","AC055716.2"
"1148","NREP"
"1149","AC092437.1"
"1150","AL121985.1"
"1151","AC090643.1"
"1152","AC105760.1"
"1153","FRMD4B"
"1154","RPL36A"
"1155","USP9YP15"
"1156","C1QC"
"1157","SPEM1"
"1158","AC022784.4"
"1159","CCDC182"
"1160","TKT"
"1161","OR2L1P"
"1162","COX7BP2"
"1163","AGER"
"1164","TGFB2-OT1"
"1165","PRAMENP"
"1166","AL589765.1"
"1167","DAZ2"
"1168","BCLAF1P2"
"1169","AC002075.2"
"1170","RN7SL331P"
"1171","OTOA"
"1172","IGHV3-48"
"1173","AC018761.2"
"1174","RPL12P19"
"1175","AL137003.2"
"1176","CDC42P5"
"1177","TAF1C"
"1178","AL137100.1"
"1179","THAP1"
"1180","AC011773.3"
"1181","AL662899.1"
"1182","OR2F1"
"1183","ARHGEF26"
"1184","ATXN7L2"
"1185","RN7SL20P"
"1186","CLASP2"
"1187","PEX5"
"1188","DNM1P47"
"1189","IGLV2-28"
"1190","YPEL5P2"
"1191","AP003122.3"
"1192","ARG2"
"1193","BPIFC"
"1194","RNA5SP324"
"1195","SNAP25"
"1196","AC125611.3"
"1197","CIB1"
"1198","AL512347.1"
"1199","TARDBPP2"
"1200","AL591424.1"
"1201","FLVCR2"
"1202","AC083760.1"
"1203","PRCP"
"1204","UBAP2L"
"1205","TRPM6"
"1206","BCAT1"
"1207","AC254562.2"
"1208","RPL21P4"
"1209","TMEM246-AS1"
"1210","KRT38"
"1211","RNU4-54P"
"1212","BNIP3P23"
"1213","QRICH2"
"1214","AC079031.1"
"1215","AC006001.3"
"1216","RNA5SP291"
"1217","VTRNA2-2P"
"1218","AC104837.1"
"1219","RN7SL164P"
"1220","TRAJ17"
"1221","CYP3A4"
"1222","AC226118.1"
"1223","ZNF45"
"1224","RPL7P53"
"1225","AC105227.2"
"1226","LINC02564"
"1227","SNORD3D"
"1228","MIR1200"
"1229","AC110769.1"
"1230","USP10"
"1231","AC008945.1"
"1232","NT5DC2"
"1233","AC021393.1"
"1234","TGM5"
"1235","AC106754.2"
"1236","RNU1-130P"
"1237","RNA5SP411"
"1238","AC009487.2"
"1239","AL390719.1"
"1240","RHBDD1"
"1241","MIR3929"
"1242","IGKV2D-14"
"1243","RN7SL143P"
"1244","OR52J3"
"1245","REXO1L4P"
"1246","CNIH4"
"1247","RIMS3"
"1248","ERI3"
"1249","HTR4"
"1250","VPS25P1"
"1251","AL589743.1"
"1252","SLC25A5P9"
"1253","AL138749.1"
"1254","RNU6-1093P"
"1255","AC025366.1"
"1256","KDM7A"
"1257","RPA2P1"
"1258","AC120498.7"
"1259","LINC02483"
"1260","RRM2B"
"1261","AL133268.3"
"1262","AC090398.1"
"1263","AC104662.2"
"1264","AC023347.2"
"1265","Z92545.1"
"1266","WDFY4"
