"","x"
"107","SLC25A5P6"
"108","CDY17P"
"109","FZD9"
"110","MIR3188"
"111","LATS2-AS1"
"112","GOLGA6L7"
"113","AAMDC"
"114","AC008565.1"
"115","AC007182.1"
"116","MIR520G"
"117","ENHO"
"118","KDM6A"
"119","HNRNPA1P45"
"120","MIR3938"
"121","CSTB"
"122","LINC02487"
"123","AC007012.2"
"124","RN7SL546P"
"125","AJ011932.1"
"126","MAPK9"
"127","AC006042.3"
"128","KIF18A"
"129","MIR1207"
"130","AL359232.1"
"131","AC138811.1"
"132","AC008103.1"
"133","CHORDC1"
"134","AC110609.1"
"135","ZNF408"
"136","RBMS3-AS2"
"137","POLDIP2"
"138","RNU6-135P"
"139","AC092755.2"
"140","DENND6A"
"141","ADAMDEC1"
"142","AC008696.2"
"143","TPST2"
"144","PCDHA13"
"145","DZANK1"
"146","RNU6-508P"
"147","TUBBP9"
"148","OACYLP"
"149","GLUD1P8"
"150","ARAFP1"
"151","AL139393.1"
"152","IL13"
"153","TTC41P"
"154","AL360295.1"
"155","STX2"
"156","CDK2AP1"
"157","MAGEA12"
"158","PKD1L1"
"159","MTTP"
"160","NDST4"
"161","NEK10"
"162","AC093831.2"
"163","RPS12P2"
"164","LSS"
"165","ALDH7A1P4"
"166","MIR5702"
"167","AL021407.1"
"168","ST6GAL1"
"169","SNORA63"
"170","RPL13P4"
"171","ZNF300"
"172","AC245291.2"
"173","SLC25A53"
"174","PDSS1"
"175","AC100832.1"
"176","AL121890.5"
"177","AC112653.1"
"178","CNTRL"
"179","AL357497.1"
"180","SHARPIN"
"181","PLSCR1"
"182","TNIP2"
"183","AC080013.4"
"184","RNF130"
"185","AC092570.3"
"186","AL365204.1"
"187","AL929410.1"
"188","AC022079.1"
"189","AC034114.1"
"190","PAPPA-AS1"
"191","HNRNPLL"
"192","PRDX5"
"193","ZNF321P"
"194","Z99289.3"
"195","RN7SL396P"
"196","GGTLC2"
"197","PABPC1P7"
"198","CDK2AP2P2"
"199","FBXO30"
"200","DMAC2"
"201","RN7SL557P"
"202","AC121247.1"
"203","WASH3P"
"204","AC018692.2"
"205","AL139276.1"
"206","AC093462.1"
"207","AC245297.1"
"208","ACTBL2"
"209","AC073188.5"
"210","TRIM60P17"
"211","AC009511.2"
"212","CDKN2AIPNL"
"213","RBM48P1"
"214","AC010442.3"
"215","AC140658.2"
"216","RNU6-1105P"
"217","AP006248.4"
"218","AC103563.6"
"219","AC141257.1"
"220","AL359091.2"
"221","SNORA20"
"222","TTC29"
"223","BATF3"
"224","IER5L"
"225","RNU6-486P"
"226","AC112702.1"
"227","AC018868.1"
"228","RPL39P25"
"229","AC020611.2"
"230","NUDT19P4"
"231","FNIP2"
"232","IL1A"
"233","AL008582.1"
"234","PTPN14"
"235","AP000357.1"
"236","AADAC"
"237","AC009296.1"
"238","AL008721.2"
"239","AL035258.1"
"240","ZFP36L1"
"241","AC073575.1"
"242","MAPK4"
"243","RXYLT1-AS1"
"244","AC011511.3"
"245","MIR4252"
"246","SHISA7"
"247","AC022513.1"
"248","CSNK1G1"
"249","BRK1P2"
"250","AC010722.1"
"251","RRM2P4"
"252","KRT18P51"
"253","SRSF12"
"254","AC093909.6"
"255","HDLBP"
"256","AC010525.1"
"257","MTCYBP8"
"258","FAM45A"
"259","PPIL2"
"260","ATG5"
"261","MIR3118-3"
"262","MIR548I1"
"263","DBI"
"264","SYF2P1"
"265","RNU6-865P"
"266","IGHV6-1"
"267","MIR4659A"
"268","RN7SL716P"
"269","LINC01937"
"270","AC023051.1"
"271","AC006335.1"
"272","RNU1-128P"
"273","AC116337.3"
"274","AF241725.1"
"275","NCMAP"
"276","RNU6-860P"
"277","LINC00173"
"278","RNU4ATAC9P"
"279","AC104088.1"
"280","AC099520.1"
"281","KBTBD11-OT1"
"282","SNORD61"
"283","CTBP2"
"284","ZNF253"
"285","RNU4-20P"
"286","SERINC5"
"287","MIR4432"
"288","RNU6-524P"
"289","NRAV"
"290","AL157788.1"
"291","MAP3K6"
"292","TATDN2P1"
"293","HYDIN"
"294","CDC42EP3"
"295","DNAJB11"
"296","PKMP2"
"297","AC239727.1"
"298","MIR4509-2"
"299","RF01977"
"300","SNORA24"
"301","KCND1"
"302","AC006466.1"
"303","MST1"
"304","TSLP"
"305","GVQW2"
"306","RNU5E-4P"
"307","AC010519.1"
"308","NOL11"
"309","MIR1913"
"310","LRRC53"
"311","AL021877.2"
"312","AC010735.2"
"313","PPT2"
"314","F13A1"
"315","LINC01256"
"316","Z95624.1"
"317","CDA"
"318","NEPRO"
"319","ALB"
"320","LINC00345"
"321","MIR216B"
"322","AC098934.3"
"323","OR7E59P"
"324","AC064859.1"
"325","AC018946.1"
"326","AC092123.1"
"327","LINC02139"
"328","RNU6-531P"
"329","SNHG29"
"330","GUCY1A2"
"331","MMS19"
"332","SEPT11"
"333","SNORD38C"
"334","ZBTB10"
"335","DUTP6"
"336","AC091489.1"
"337","AC011742.1"
"338","AP003486.1"
"339","AC116003.3"
"340","SNORD83A"
"341","CILP"
"342","AC104058.1"
"343","LINC00430"
"344","AL354754.1"
"345","AP001610.2"
"346","ISG20"
"347","RNU6-1157P"
"348","TPTE2"
"349","HNF4G"
"350","CCNQ"
"351","EDRF1"
"352","SRSF1P1"
"353","AC098934.1"
"354","AC107613.1"
"355","AC245060.5"
"356","ZADH2"
"357","AC112249.1"
"358","AC006499.3"
"359","AP002383.5"
"360","TNFAIP1"
"361","TMEM178B"
"362","AC073912.2"
"363","FAM90A5P"
"364","AC020558.3"
"365","AC106788.1"
"366","AC011247.2"
"367","AC103724.2"
"368","AC022690.1"
"369","AC090425.1"
"370","AC092580.1"
"371","AP000851.1"
"372","DKKL1P1"
"373","AC138647.1"
"374","EGFL8"
"375","LINC01788"
"376","MIR378D2HG"
"377","LINC01169"
"378","AC006037.1"
"379","MTCYBP21"
"380","ZNF808"
"381","AC093714.2"
"382","VCPIP1"
"383","LINC02607"
"384","AC113192.2"
"385","CHMP1B"
"386","PGP"
"387","AC091153.4"
"388","RN7SKP194"
"389","IRX3"
"390","AL137078.2"
"391","MRPL16"
"392","ANKZF1"
"393","AC005082.1"
"394","AC007686.2"
"395","AL512329.1"
"396","RN7SL757P"
"397","BHMG1"
"398","RN7SKP261"
"399","CLCP1"
"400","MIR8076"
"401","AC067960.1"
"402","AC110775.1"
"403","NDST2"
"404","CLIC5"
"405","SSR4"
"406","LINC01768"
"407","LCN1P1"
"408","AC008434.1"
"409","BX293995.1"
"410","RAB5A"
"411","AC009468.1"
"412","MIR151A"
"413","LINC01646"
"414","IGHD1-14"
"415","RNU6-432P"
"416","AC108142.1"
"417","TMEM183B"
"418","AL136372.1"
"419","AC026271.3"
"420","MIR200A"
"421","RNU7-69P"
"422","LINC01108"
"423","RN7SKP277"
"424","HNRNPA3P10"
"425","IGLV3-9"
"426","AC053503.4"
"427","OR52H1"
"428","AC129102.1"
"429","LY75"
"430","HMGB1P46"
"431","SMIM22"
"432","AC003973.2"
"433","AC004884.2"
"434","AL713999.1"
"435","ATP5PBP6"
"436","AC008149.1"
"437","AC113935.1"
"438","MIR4322"
"439","AC016710.1"
"440","RPL35AP31"
"441","AC008622.1"
"442","RNA5SP193"
"443","RN7SL366P"
"444","AC008080.1"
"445","NAV2"
"446","LYZL1"
"447","AC135050.2"
"448","ABHD14A"
"449","NOTCH3"
"450","AC009120.5"
"451","RNU6-37P"
"452","NOL9"
"453","AC113410.1"
"454","AC087164.1"
"455","C10orf99"
"456","RNU6-591P"
"457","SNORA70I"
"458","RBM27"
"459","RNU1-73P"
"460","FAM187B"
"461","AC090948.1"
"462","CNTFR-AS1"
"463","EIF4G1"
"464","AL451054.3"
"465","RPL23AP29"
"466","AL162171.2"
"467","AC073365.1"
"468","SNORD116-12"
"469","PSD3"
"470","AC139795.3"
"471","RNU1-72P"
"472","AC008738.4"
"473","BMI1"
"474","MRPL39"
"475","OR7E31P"
"476","CHD7"
"477","MS4A4E"
"478","LINC00599"
"479","UTRN"
"480","AC025674.2"
"481","SLC15A5"
"482","AC026367.2"
"483","AC113194.1"
"484","AC122714.2"
"485","AL354920.1"
"486","VNN3"
"487","AC053481.4"
"488","Z98752.3"
"489","TRIM55"
"490","Z83841.1"
"491","RNU6-1031P"
"492","AC005050.1"
"493","CNN2P1"
"494","AC091953.3"
"495","WBP2NL"
"496","LINC01836"
"497","AC015883.1"
"498","AL035407.1"
"499","OGDHL"
"500","AL080312.1"
"501","LINC01840"
"502","DDB1"
"503","AL161631.1"
"504","ZNF774"
"505","RN7SL165P"
"506","AC026167.1"
"507","RHBDF1"
"508","LINC02275"
"509","SIRPAP1"
"510","AC022973.4"
"511","BRWD1P1"
"512","LRRC37A6P"
"513","AL356218.2"
"514","AL355388.2"
"515","C1orf189"
"516","MATK"
"517","RANP8"
"518","FAM92A1P2"
"519","ASCC1"
"520","POU4F1"
"521","Z99289.1"
"522","PCDH9-AS3"
"523","RAB23"
"524","AC116667.1"
"525","PLD2"
"526","AC026461.1"
"527","RNU6-319P"
"528","CDK5P1"
"529","TLK1"
"530","RN7SKP119"
"531","LCN6"
"532","RAB40A"
"533","LINC01500"
"534","MCCC1-AS1"
"535","GZMH"
"536","LSP1P3"
"537","RPS15AP11"
"538","MTCO1P15"
"539","C11orf52"
"540","AP003461.1"
"541","HSD3B1"
"542","AC009107.2"
"543","KLRK1"
"544","AL583844.1"
"545","FAAP24"
"546","DPT"
"547","DEXI"
"548","RNU6-295P"
"549","AC002472.1"
"550","AC017104.1"
"551","MRPL57P7"
"552","AC022031.2"
"553","RNU6-1318P"
"554","SUMO1"
"555","GNL3LP1"
"556","AL136115.1"
"557","AL450336.1"
"558","CLEC12A"
"559","CSNK2A1"
"560","RNA5SP106"
"561","TCF4"
"562","LYARP1"
"563","AC004895.1"
"564","UTP23"
"565","UBE2L3"
"566","AC013391.3"
"567","AP002026.1"
"568","RALY"
"569","BRCC3"
"570","AC140113.1"
"571","HEBP2"
"572","AC012413.1"
"573","AC008655.2"
"574","GMNN"
"575","ABCB10P3"
"576","RNU6-939P"
"577","ATF4P3"
"578","AC069061.1"
"579","AC008628.2"
"580","AL080312.2"
"581","AL162497.1"
"582","KIF28P"
"583","RNU6-1212P"
"584","AL390964.1"
"585","PTCH2"
"586","AL079307.1"
"587","FAM120C"
"588","NUPL2"
"589","LINC01398"
"590","IGKV1D-13"
"591","AL035530.1"
"592","RANBP6"
"593","MIR4463"
"594","RN7SL141P"
"595","RN7SL260P"
"596","TXLNA"
"597","AGBL3"
"598","PLSCR3"
"599","RNU6-550P"
"600","PRPF40A"
"601","IPMK"
"602","SNORD115-11"
"603","NWD2"
"604","WT1-AS"
"605","IL20RB-AS1"
"606","PARP2"
"607","LINC00624"
"608","AC063979.2"
"609","WRB"
"610","AC109460.3"
"611","AC103564.3"
"612","TRAV23DV6"
"613","AC112243.1"
"614","MAGOHB"
"615","RTN1"
"616","RANP5"
"617","AP001625.3"
"618","AP003170.2"
"619","TBX5"
"620","ADGRF5P1"
"621","AC106881.1"
"622","RPL31P54"
"623","AL807761.1"
"624","TYSND1"
"625","NFS1"
"626","LINC00659"
"627","SLC35G3"
"628","AC137695.1"
"629","UCN3"
"630","SMURF1"
"631","COL4A2-AS1"
"632","AL391261.4"
"633","HNRNPA1P37"
"634","STEAP4"
"635","CDK16"
"636","AC100810.1"
"637","POU6F2-AS2"
"638","AP003784.1"
"639","EEF1A1P13"
"640","AL442071.1"
"641","NUP58"
"642","OR2A5"
"643","TEAD3"
"644","AC015914.2"
"645","EXPH5"
"646","AC012150.1"
"647","HIST2H2BD"
"648","OR56B1"
"649","NTM-IT"
"650","BCAP31P1"
"651","SSTR3"
"652","AC007599.2"
"653","AC133104.1"
"654","AL133372.1"
"655","CPSF4"
"656","SGK1"
"657","NPM1P43"
"658","AL627309.7"
"659","SLIT1-AS1"
"660","IVNS1ABP"
"661","ANO1-AS1"
"662","SMIM24"
"663","AC016229.2"
"664","NT5M"
"665","RNU6-342P"
"666","RPL23AP48"
"667","LINC00462"
"668","GREM1"
"669","ACTN3"
"670","LINC00708"
"671","ATP6V0E1P2"
"672","AL161644.1"
"673","RGS5"
"674","ATG10-IT1"
"675","AC093152.1"
"676","TDGF1"
"677","AC010359.1"
"678","AC008074.1"
"679","NIPSNAP3A"
"680","RAB5CP1"
"681","AC027506.1"
"682","AC106876.1"
"683","KRTAP27-1"
"684","AC104076.2"
"685","AC110772.2"
"686","SNX18P8"
"687","EEA1"
"688","FEZF1-AS1"
"689","RNU6-98P"
"690","RNU4-54P"
"691","RAG2"
"692","PCMTD2"
"693","SERPINE2"
"694","AC004808.2"
"695","AC092660.1"
"696","CALML3-AS1"
"697","LINC00314"
"698","MPPED2"
"699","BACH1"
"700","LINC00374"
"701","AC010638.1"
"702","SPPL3"
"703","AL356652.1"
"704","LINC02668"
"705","MIR8074"
"706","TMEM60"
"707","ADGRG4"
"708","DPP10-AS1"
"709","CPNE1"
"710","KIAA0825"
"711","MRPS24"
"712","RPE65"
"713","MYO1D"
"714","SINHCAFP3"
"715","INTS9-AS1"
"716","FAM136BP"
"717","AC022616.8"
"718","RN7SL660P"
"719","AL023754.1"
"720","IFNA13"
"721","PTS"
"722","ANKRD20A19P"
"723","TMEM155"
"724","RPS27P14"
"725","RF01983"
"726","AC107463.1"
"727","AL139811.2"
"728","POM121L8P"
"729","AP000842.2"
"730","VAT1"
"731","AL589863.1"
"732","PPIAP56"
"733","C22orf15"
"734","AC012146.2"
"735","EVPL"
"736","BAG5"
"737","DCDC2"
"738","MRPS36P2"
"739","AF254983.1"
"740","CA5BP1"
"741","TAS2R60"
"742","CACNA2D3"
"743","OR6C71P"
"744","RNU6-743P"
"745","ZNF72P"
"746","LINC02196"
"747","RPL12P50"
"748","DACT3"
"749","SLC31A1P1"
"750","PXN-AS1"
"751","TMEM74"
"752","AMFR"
"753","TRIM60P10Y"
"754","VPS51"
"755","APOOP4"
"756","WASH2P"
"757","RTF1"
"758","SCAF8"
"759","ELAC2"
"760","TGFBR2"
"761","EEF2KMT"
"762","SNRPEP4"
"763","MEMO1P1"
"764","AKIRIN1P2"
"765","LINC01344"
"766","MRPS21P3"
"767","MIR2276"
"768","RPS17P8"
"769","LINC01475"
"770","AC234782.4"
"771","IGKV3-20"
"772","AC073283.2"
"773","AL109804.1"
"774","KCNE1B"
"775","AL033528.1"
"776","GABRA5"
"777","ACKR2"
"778","AC010978.1"
"779","R3HDML"
"780","ZFP30"
"781","AL353604.1"
"782","LINC02323"
"783","AL590762.3"
"784","BAG1"
"785","AC243428.1"
"786","AC124045.1"
"787","AC009238.3"
"788","ANO1"
"789","RNA5SP396"
"790","SUMO1P3"
"791","AL137161.1"
"792","RN7SL681P"
"793","FFAR2"
"794","AC233976.1"
"795","FEM1AP1"
"796","MRFAP1"
"797","AC010265.1"
"798","RNA5SP416"
"799","AC090109.1"
"800","UBP1"
"801","AL020994.3"
"802","AL449212.1"
"803","AC096711.1"
"804","OR4A41P"
"805","AL035658.1"
"806","MIR3134"
"807","KRT18P43"
"808","PRAC1"
"809","LINC00877"
"810","AC241644.2"
"811","AL353729.2"
"812","OR4A46P"
"813","C3orf79"
"814","SQSTM1P1"
"815","MIR548AM"
"816","RNA5SP84"
"817","AL136298.2"
"818","FAT3"
"819","DNMT3A"
"820","MAPK8IP1"
"821","RPL3P5"
"822","TANGO6"
"823","AC099654.2"
"824","MIR4753"
"825","TYMSP2"
"826","AC011604.1"
"827","RNU6-227P"
"828","LINC02541"
"829","ACAN"
"830","AC067930.1"
"831","RF02251"
"832","AC130343.2"
"833","MRO"
"834","NXNP1"
"835","LHX8"
"836","RNU6-854P"
"837","BX276092.7"
"838","MIR4665"
"839","AL590729.1"
"840","TRMT112P3"
"841","AC011524.1"
"842","EGR3"
"843","AC007622.2"
"844","AL356800.1"
"845","SNX5"
"846","SLC16A12-AS1"
"847","GPBP1L1"
"848","TNFSF14"
"849","MTATP6P13"
"850","AC012558.1"
"851","PITPNM3"
"852","ERLIN2"
"853","AC092953.1"
"854","RPS4XP6"
"855","TRIM60P14"
"856","AF165147.1"
"857","MIR8088"
"858","AC027807.2"
"859","AC005224.2"
"860","RPL13AP6"
"861","PHBP21"
"862","PLBD1-AS1"
"863","PSG3"
"864","AL603755.1"
"865","DENND5B-AS1"
"866","PHC3"
"867","MPEG1"
"868","FAM83C-AS1"
"869","TMA16P1"
"870","MIR4783"
"871","CBLL2"
"872","AC026748.1"
"873","AL160175.1"
"874","AP000776.1"
"875","MIR8063"
"876","AL050335.1"
"877","AP002993.1"
"878","AC131210.1"
"879","LINC01268"
"880","R3HDM2P2"
"881","OR2A7"
"882","MIR1260A"
"883","AC124893.1"
"884","ODR4"
"885","OR8K4P"
"886","HCG21"
"887","AL133372.2"
"888","AC114763.1"
"889","PSMA6P1"
"890","AC016866.3"
"891","AC093515.1"
"892","S100A7"
"893","PABPC4L"
"894","CDY10P"
"895","AC007363.1"
"896","AC138904.2"
"897","LINC01909"
"898","CCDC69"
"899","EIF4E2"
"900","LYPD3"
"901","LINC01508"
"902","SETX"
"903","GOLGA6L17P"
"904","DHX9"
"905","MBD3"
"906","GPRC5A"
"907","AC005540.1"
"908","SMIM1"
"909","AC008569.1"
"910","LINC02574"
"911","NUDT8"
"912","KMT5AP1"
"913","AL357632.1"
"914","AC133919.1"
"915","AC073172.1"
"916","PTMAP4"
"917","DIP2A"
"918","AC234775.1"
"919","AL713866.2"
"920","SDC4P"
"921","MIR4730"
"922","SHISAL1"
"923","SPINK6"
"924","TREX2"
"925","LCE3B"
"926","LTO1"
"927","FDXR"
"928","AC124242.1"
"929","C9orf50"
"930","PRKAR1B"
"931","CT47A11"
"932","RN7SL837P"
"933","LDHB"
"934","FNDC3A"
"935","AC073655.2"
"936","PIK3R6"
"937","EPB41L4B"
"938","TMEM266"
"939","AC023424.2"
"940","TMEM141"
"941","PCSK6-AS1"
"942","Z94722.1"
"943","AC010476.1"
"944","AL121782.1"
"945","TRAJ31"
"946","PCDHA10"
"947","IGLV5-48"
"948","RPL3P4"
"949","AC026801.2"
"950","COPS2"
"951","KCNJ6-AS1"
"952","SNORA11B"
"953","C19orf24"
"954","DANT2"
"955","SLC10A3"
"956","HIPK2"
"957","AC138956.2"
"958","AC064862.2"
"959","AL024474.1"
"960","SNORD126"
"961","ZNF598"
"962","RNU6-1008P"
"963","CBR1"
"964","ADAM29"
"965","AC005821.1"
"966","LINC00352"
"967","NKX2-5"
"968","AL592114.1"
"969","BCAP31P2"
"970","RN7SL100P"
"971","SLC25A29"
"972","AC098936.1"
"973","AC009502.2"
"974","AC092999.1"
"975","SNORD116-26"
"976","KRTAP9-1"
"977","YTHDC1"
"978","RNU6-1218P"
"979","ANTXR1"
"980","AC025034.2"
"981","AC008750.2"
"982","AL441943.2"
"983","AC078776.1"
"984","AL096869.3"
"985","LINC00996"
"986","CDY7P"
"987","AC093117.1"
"988","HACD4"
"989","MIR4286"
"990","C7orf71"
"991","AC011270.2"
"992","AC036214.2"
"993","AL662884.1"
"994","SLC5A7"
"995","PKN1"
"996","NCALD"
"997","AC127496.3"
"998","ZIC1"
"999","RN7SKP257"
"1000","AL645465.1"
"1001","KCNJ18"
"1002","AP001180.2"
"1003","AC096720.2"
"1004","TNIP1"
"1005","AC053503.6"
"1006","TTTY22"
"1007","AP000755.1"
"1008","LINC02379"
"1009","MIR634"
"1010","COX6B1P3"
"1011","HIPK3"
"1012","TSPY25P"
"1013","ARMH3"
"1014","LINC01539"
"1015","CNBD1"
"1016","KAZN-AS1"
"1017","TIPRL"
"1018","HMGN1P30"
"1019","AL391903.1"
"1020","RN7SL545P"
"1021","MED28P5"
"1022","MIR758"
"1023","SDHDP2"
"1024","AC008957.1"
"1025","TASOR"
"1026","MLLT10"
"1027","AC010857.1"
"1028","AL591767.3"
"1029","DEFB106B"
"1030","AC009396.1"
"1031","C1QL3"
"1032","AL355365.1"
"1033","AL590723.1"
"1034","AC090371.2"
"1035","PSMB11"
"1036","AL590762.1"
"1037","TSPAN6"
"1038","CLTB"
"1039","C18orf12"
"1040","PRMT1"
"1041","RSRC1"
"1042","STK17B"
"1043","KCNK5"
"1044","AC024884.2"
"1045","AC007458.1"
"1046","ACTBP8"
"1047","RFPL4AP3"
"1048","AC005154.3"
"1049","AC138907.6"
"1050","MTIF2"
"1051","OR4C46"
"1052","LINC02660"
"1053","NCR3"
"1054","DNAAF4"
"1055","MTND5P41"
"1056","AL121901.1"
"1057","AC024132.1"
"1058","OCM2"
"1059","U73169.1"
"1060","YRDC"
"1061","MIR8058"
"1062","REPS2"
"1063","FAM245A"
"1064","KCNH8"
"1065","RBMY3AP"
"1066","RF02112"
"1067","AC099563.1"
"1068","MIR668"
"1069","AC125612.1"
"1070","AC025575.2"
"1071","DUXAP6"
"1072","VN1R66P"
"1073","AC016304.1"
"1074","CCNB3P1"
"1075","LINC01444"
"1076","KRT8P15"
"1077","AL138916.2"
"1078","LINC01615"
"1079","TSBP1"
"1080","SNORD62B"
"1081","CDC37L1-DT"
"1082","MEIS3P1"
"1083","AC002429.2"
"1084","PABPC1P3"
"1085","PITPNC1"
"1086","ITM2B"
"1087","AC005828.5"
"1088","AC005393.1"
"1089","BPY2B"
"1090","CLCN5"
"1091","IGHV1OR15-4"
"1092","AC112484.3"
"1093","AL022163.1"
"1094","ZNF251"
"1095","WNT11"
"1096","LINC01358"
"1097","AC015911.2"
"1098","RNU7-41P"
"1099","AC087072.2"
"1100","TFDP1"
"1101","LINC00461"
"1102","BTF3P10"
"1103","AL359711.1"
"1104","GAK"
"1105","LINC01060"
"1106","GPC5-IT1"
"1107","AL355073.1"
"1108","AC090138.1"
"1109","EPRS"
"1110","YWHAZP1"
"1111","TMEM271"
"1112","TTLL11"
"1113","NAV2-IT1"
"1114","CPDP1"
"1115","ADCK5"
"1116","VLDLR-AS1"
"1117","MIR371A"
"1118","AC005252.3"
"1119","CNPY3"
"1120","HLA-DMA"
"1121","LINC00637"
"1122","LAMB2"
"1123","AC090543.1"
"1124","RN7SL282P"
"1125","PHC1"
"1126","PRSS29P"
"1127","AC105206.1"
"1128","AC133644.1"
"1129","AL353693.1"
"1130","AC105129.1"
"1131","OR5D2P"
"1132","SLC9A6"
"1133","DDX27"
"1134","MIR8086"
"1135","USP17L29"
"1136","OR4E2"
"1137","KCNN4"
"1138","AKIRIN1"
"1139","RNY4P37"
"1140","RNU6-914P"
"1141","NR1H2"
"1142","AC016405.2"
"1143","B3GNT9"
"1144","SPDYE21P"
"1145","LINC00957"
"1146","LINC00973"
"1147","AC134978.1"
"1148","AC004980.4"
"1149","AC009269.2"
"1150","AL139344.1"
"1151","PMCH"
"1152","RAVER1"
"1153","MTND3P7"
"1154","ARL14"
"1155","SMPDL3B"
"1156","PCDHB1"
"1157","PFN1"
"1158","LRR1"
"1159","HMGB3P17"
"1160","RCN1"
"1161","FAIM2"
"1162","DEFB119"
"1163","TAAR2"
"1164","AMER1"
"1165","AC007314.1"
"1166","LINC02283"
"1167","RNU6-116P"
"1168","MON1B"
"1169","KRT18P48"
"1170","DESI2"
"1171","IGHVII-67-1"
"1172","RNA5SP37"
"1173","MIR941-4"
"1174","CCNA1"
"1175","NIPA2P5"
"1176","AC011853.2"
"1177","KRT18P20"
"1178","AC005703.5"
"1179","COX7B2"
"1180","AC138761.1"
"1181","RN7SL424P"
"1182","AC078880.4"
"1183","CD163"
"1184","RF01872"
"1185","AC069503.3"
"1186","MUL1"
"1187","MIR765"
"1188","TAS2R31"
"1189","FEM1AP3"
"1190","B4GALT7"
"1191","FAM183A"
"1192","IL9RP3"
"1193","YAF2"
"1194","C1DP3"
"1195","ZMAT4"
"1196","RNU6-23P"
"1197","LINC02234"
"1198","ZSWIM4"
"1199","RNU6-133P"
"1200","HDAC9"
"1201","ATP5MGP3"
"1202","BRINP1"
"1203","CASTOR1"
"1204","PACSIN3"
"1205","MIR4441"
"1206","SLC7A4"
"1207","HOXB-AS2"
"1208","ELOBP2"
"1209","PPIAP68"
"1210","MIR7-3"
"1211","AC105254.2"
"1212","RASA3"
"1213","IL6R-AS1"
"1214","OSBPL9P5"
"1215","RNU6-642P"
"1216","AC091193.1"
"1217","CDH5"
"1218","ADGRE5"
"1219","SLC1A3"
"1220","Z93242.1"
"1221","BTBD17"
"1222","APOL4"
"1223","AL590084.3"
"1224","HMGN2P46"
"1225","KDELC1"
"1226","AF131215.4"
"1227","LINC01386"
"1228","AC136475.5"
"1229","DSTYK"
"1230","SYT15"
"1231","MIR4258"
"1232","ZNF746"
"1233","AC008264.2"
"1234","C12orf60"
"1235","ADCYAP1R1"
"1236","RN7SL856P"
"1237","AC003005.1"
"1238","AC112229.1"
"1239","LINC00616"
"1240","GPR31"
"1241","NPM1P52"
"1242","AC004241.3"
"1243","AC109635.5"
"1244","RPL37P21"
"1245","AC099560.2"
"1246","AC091390.4"
"1247","TRIM41"
"1248","FXYD2"
"1249","AL022318.2"
"1250","MIR613"
"1251","PCDHGA3"
"1252","KRT10"
"1253","CLEC1A"
"1254","AL445433.1"
"1255","CT47A3"
"1256","ODF2L"
"1257","OR7E162P"
"1258","AP000696.1"
"1259","PAX7"
"1260","RNY4P9"
"1261","AC073578.1"
"1262","HSP90B2P"
"1263","LRP2"
"1264","SSPN"
"1265","BANF1P5"
"1266","PDE1A"
"1267","HMGN1P16"
"1268","MIR518F"
"1269","AP005265.1"
"1270","UST"
"1271","LINC00323"
"1272","RNA5S11"
"1273","PGBD4P8"
