"","x"
"351","MIR660"
"352","RNU6-329P"
"353","CDH12P1"
"354","CT47B1"
"355","AC233280.1"
"356","CASKIN1"
"357","RNU7-167P"
"358","SCARNA14"
"359","GUSBP6"
"360","MAN1B1-DT"
"361","ADCY4"
"362","HS3ST3B1"
"363","OR7E89P"
"364","RNA5SP258"
"365","BAZ1B"
"366","TNPO2"
"367","AP005019.3"
"368","AC055716.1"
"369","REELD1"
"370","EIF3I"
"371","NPAS3"
"372","KRTAP9-12P"
"373","MIR526A1"
"374","PDIK1L"
"375","TTLL8"
"376","COL15A1"
"377","NOP2"
"378","CHP1"
"379","AC005005.4"
"380","ARMC10P1"
"381","AC007485.2"
"382","AP000757.2"
"383","AC025165.3"
"384","ACSL4"
"385","OAS1"
"386","AC022075.1"
"387","AL049780.3"
"388","TMEM114"
"389","LINC01445"
"390","MTND4P14"
"391","SPPL2A"
"392","AC092431.1"
"393","MUC17"
"394","CCDC160"
"395","EDF1"
"396","MTND5P16"
"397","SNRPEP4"
"398","AC093840.1"
"399","AC092296.1"
"400","AC103564.3"
"401","FBXL13"
"402","RNASEH1-AS1"
"403","AC011755.1"
"404","RNA5SP276"
"405","AC233724.11"
"406","RPL36A"
"407","CDHR5"
"408","AC136475.2"
"409","AC087393.2"
"410","LINC00656"
"411","GNG12-AS1"
"412","AC010809.3"
"413","AL353597.2"
"414","RN7SKP193"
"415","SURF6"
"416","AL035417.2"
"417","AL034374.1"
"418","GABRB1"
"419","APOBEC3AP1"
"420","RN7SKP111"
"421","TOLLIP-AS1"
"422","NEXMIF"
"423","SARDH"
"424","STIM2"
"425","RDM1P4"
"426","RNA5SP245"
"427","CSKMT"
"428","RFPL4AP6"
"429","MCIDAS"
"430","PLEKHN1"
"431","AL512430.2"
"432","AL157791.1"
"433","ROBO2P1"
"434","MED27"
"435","FUNDC2"
"436","HMGN1P36"
"437","AL023773.2"
"438","RNU6-348P"
"439","MTND2P20"
"440","LINC02112"
"441","AC092142.1"
"442","AL358933.1"
"443","SOAT2"
"444","AL356052.1"
"445","SPATA22"
"446","SOCS5"
"447","PCDHGB1"
"448","AC015849.2"
"449","AL359924.1"
"450","AC008738.4"
"451","ELP5"
"452","AP001269.2"
"453","PRR3"
"454","AC015912.2"
"455","AC098617.1"
"456","AL133368.1"
"457","KRT8P7"
"458","AC079987.1"
"459","BECN1P2"
"460","SOSTDC1"
"461","FGFR2"
"462","UTP11"
"463","RPL12P45"
"464","ANKRD17"
"465","RNU6-753P"
"466","AMD1"
"467","NCL"
"468","AC073346.2"
"469","TRIM53AP"
"470","AL353593.2"
"471","ZNF860"
"472","CTNNAL1"
"473","RNU6-552P"
"474","AC092634.1"
"475","TMC1"
"476","AC008280.1"
"477","PAGE2B"
"478","NEBL"
"479","AC114402.2"
"480","NUP58P1"
"481","MIR1302-7"
"482","OR10V1"
"483","P3H1"
"484","AC108451.2"
"485","EIF5AL1"
"486","RNU1-128P"
"487","AC004884.1"
"488","ZDHHC17"
"489","AL359682.1"
"490","RNA5SP264"
"491","KHDC4"
"492","TUBA1C"
"493","AC092384.3"
"494","TTBK1"
"495","AC027613.1"
"496","AC090386.2"
"497","RPL38P4"
"498","WBP2P1"
"499","A2M"
"500","LINC01729"
"501","ALDH6A1"
"502","AL031651.1"
"503","AL122034.1"
"504","ZNF800"
"505","EBP"
"506","MIR3179-2"
"507","STH"
"508","TIPRL"
"509","NACAP2"
"510","AP002512.2"
"511","MRPL45P1"
"512","AL683807.2"
"513","AC104260.1"
"514","RPL7P55"
"515","LIME1"
"516","LINC02519"
"517","SOCS2P1"
"518","UHRF1BP1"
"519","FABP5P12"
"520","AL110118.1"
"521","AC007292.1"
"522","RPSAP47"
"523","UBA3"
"524","GJD2"
"525","MIR3670-2"
"526","AC010733.2"
"527","HINT2"
"528","CASK-AS1"
"529","SRSF4"
"530","AL355112.1"
"531","RNU1-1"
"532","INHBC"
"533","AC104012.1"
"534","CLPTM1"
"535","RNU6-1145P"
"536","PRPF19P1"
"537","SPINK4"
"538","CDK11B"
"539","C11orf74"
"540","AC105411.1"
"541","AC116407.4"
"542","FKBP15"
"543","TRAF6P1"
"544","SIKE1"
"545","AP003086.3"
"546","SLC16A14P1"
"547","GTF2IRD2P1"
"548","ZNF300"
"549","AC005832.1"
"550","LINC01605"
"551","MIR3174"
"552","TRDV3"
"553","LINC01833"
"554","TMF1P1"
"555","ALG1L"
"556","AC117409.1"
"557","CLK3P2"
"558","RN7SL851P"
"559","TMSB4X"
"560","LYZL6"
"561","AC073857.1"
"562","FNDC3B"
"563","CYP4F12"
"564","AC092848.1"
"565","INO80C"
"566","OR1X5P"
"567","USP9YP21"
"568","RN7SL155P"
"569","AL138889.1"
"570","SH2D1A"
"571","AC138512.1"
"572","LINC00945"
"573","KDM5D"
"574","CR392039.4"
"575","PHBP21"
"576","EIF4A1P8"
"577","LINC01197"
"578","HIST1H2AC"
"579","TUSC7"
"580","LRRC55"
"581","DMWD"
"582","AC110998.1"
"583","RPS18P9"
"584","MAST4-IT1"
"585","AC011978.2"
"586","ACTR5"
"587","NHLRC1"
"588","PCDHGB6"
"589","AL137230.2"
"590","FCRL4"
"591","AC026320.2"
"592","AC112721.1"
"593","AL133370.2"
"594","AC103409.1"
"595","LINC01684"
"596","AC007163.1"
"597","RN7SL505P"
"598","RSL24D1P8"
"599","AC114954.1"
"600","AC009097.2"
"601","FO681492.1"
"602","AP000640.1"
"603","AC034223.2"
"604","AL136368.1"
"605","RN7SL376P"
"606","AC010907.1"
"607","SMIM3"
"608","LINC00311"
"609","AL133270.1"
"610","WDR37"
"611","EFCAB13"
"612","AC007342.1"
"613","ACTL6B"
"614","AC008443.4"
"615","PIPOX"
"616","TUBB1P2"
"617","FAM223B"
"618","GNE"
"619","ERAP1"
"620","AL606490.8"
"621","GRK7"
"622","FBXW4"
"623","AL138880.1"
"624","MIR1262"
"625","TNFAIP1"
"626","TNIP1"
"627","AC091212.1"
"628","APOBEC2"
"629","AC024941.2"
"630","PTH1R"
"631","RNU7-3P"
"632","VTI1A"
"633","PPIAP69"
"634","CYP4F11"
"635","RPL7P50"
"636","EEF1A1P22"
"637","AC105105.3"
"638","AC007637.1"
"639","POU6F2-AS2"
"640","AC093844.1"
"641","HSPA9"
"642","RPS27P1"
"643","AC132068.1"
"644","RPL32P9"
"645","TGIF2LY"
"646","MKNK1"
"647","DAP3P2"
"648","AC098862.1"
"649","AC105339.3"
"650","AC093627.7"
"651","AP001453.2"
"652","KLKP1"
"653","RNU6-270P"
"654","AC040914.1"
"655","EFNA5"
"656","TUBB8P7"
"657","AC026992.1"
"658","RNU6-1200P"
"659","GABRG3-AS1"
"660","AC002368.1"
"661","UCN3"
"662","RNU6-312P"
"663","C6orf62"
"664","NAA25"
"665","AC034105.4"
"666","EIF4HP2"
"667","AL513124.1"
"668","BX324167.2"
"669","LINC02398"
"670","CYP26A1"
"671","RN7SL233P"
"672","MIR186"
"673","HCAR2"
"674","AL022721.1"
"675","CFHR1"
"676","AC147651.1"
"677","RN7SL356P"
"678","AC015813.5"
"679","GLYCTK"
"680","AL033384.2"
"681","CNBD2"
"682","TRGV10"
"683","AC009743.1"
"684","CYC1"
"685","AC018695.7"
"686","TRIM43"
"687","TMEM35B"
"688","RNU1-18P"
"689","PPIL2"
"690","AC124312.3"
"691","AP000439.4"
"692","AC091062.1"
"693","AC008770.3"
"694","MPO"
"695","LINC02126"
"696","AC073592.10"
"697","HNRNPD"
"698","AC087721.1"
"699","SOCS4"
"700","AL008638.5"
"701","CDY17P"
"702","MTCYBP34"
"703","AC027243.2"
"704","OR7E130P"
"705","RNU6-549P"
"706","SNX32"
"707","PGAM1P2"
"708","RNU6-997P"
"709","AC004884.2"
"710","SNORD45A"
"711","AC121758.2"
"712","ITPRIPL2"
"713","SLC37A2"
"714","AL135908.1"
"715","ANXA4"
"716","AC092802.2"
"717","LINC02277"
"718","GRHL3"
"719","TGFBR1"
"720","LINC00355"
"721","SP4"
"722","PRYP4"
"723","RPL39P40"
"724","AL139280.1"
"725","RNA5SP22"
"726","PNMA8B"
"727","HNRNPA3P9"
"728","ZNF12"
"729","AC087392.5"
"730","OR52N1"
"731","HOXB2"
"732","PPP1R37"
"733","AC067773.1"
"734","ELF3"
"735","GIPC2"
"736","HNRNPA1P73"
"737","AC072026.1"
"738","AC011290.1"
"739","CCDC200"
"740","UBE2D3-AS1"
"741","AC145207.3"
"742","ITGB7"
"743","C22orf24"
"744","MED1"
"745","AL080276.2"
"746","RPS12P17"
"747","AP002754.1"
"748","LINC00390"
"749","AC140481.2"
"750","AC098484.1"
"751","AL021707.6"
"752","MTCO2P25"
"753","AL391845.1"
"754","HOXA1"
"755","H2BFM"
"756","AL356277.1"
"757","PHKG1"
"758","PIGU"
"759","VSIG1"
"760","AL590229.1"
"761","RN7SL862P"
"762","AC008127.2"
"763","HYAL4"
"764","ZNF322P1"
"765","RPL12P29"
"766","DNAH14"
"767","RAD51-AS1"
"768","LY6G6F"
"769","AC124283.2"
"770","RNA5SP328"
"771","AC068446.3"
"772","EIF5P1"
"773","RNU6-733P"
"774","AL035551.1"
"775","ZNF736P7Y"
"776","AC067852.4"
"777","AL136146.2"
"778","SNORD108"
"779","CCT8L1P"
"780","AP001922.3"
"781","AL355864.1"
"782","AC125604.1"
"783","HLA-Z"
"784","KIR3DL3"
"785","RNU6-144P"
"786","RF02134"
"787","NBPF1"
"788","API5P2"
"789","LINC02291"
"790","OR2AJ1"
"791","AL359853.3"
"792","BX510359.6"
"793","BX322635.1"
"794","PITHD1"
"795","AC104440.1"
"796","AP000873.3"
"797","MTMR7"
"798","UBE2CP4"
"799","AC021146.1"
"800","BX284668.4"
"801","TAC3"
"802","AL359555.1"
"803","GPRC5D-AS1"
"804","OMG"
"805","AC008549.1"
"806","LIPJ"
"807","AL133371.2"
"808","COG2"
"809","AC002558.1"
"810","SLC7A2"
"811","ELP6"
"812","AL138881.1"
"813","AC103796.1"
"814","MIR4797"
"815","SVIL"
"816","RN7SL270P"
"817","C2orf42"
"818","AL035698.1"
"819","ANAPC7"
"820","DCAF13P2"
"821","ARNTL"
"822","AC010082.1"
"823","ERMARD"
"824","PLIN1"
"825","PHGR1"
"826","MRE11"
"827","RF00425"
"828","AKIRIN1P2"
"829","IGLV3-17"
"830","TK2"
"831","CFAP65"
"832","RAD51AP1P1"
"833","AL020996.3"
"834","AC003002.1"
"835","RPL23AP62"
"836","RPS20"
"837","MSL3P1"
"838","AL353626.2"
"839","LINC02226"
"840","AL138831.3"
"841","CU639417.5"
"842","DUS3L"
"843","KLHL9"
"844","AC005703.1"
"845","ESRRB"
"846","LINC02630"
"847","LCA5L"
"848","RPL36"
"849","PRIM1"
"850","BPGM"
"851","MYH10"
"852","PCOLCE-AS1"
"853","ZXDA"
"854","SNORD114-17"
"855","RNA5SP194"
"856","CALCR"
"857","CDH15"
"858","AL078623.1"
"859","KNCN"
"860","ARF4P3"
"861","MAPK8"
"862","RNU1-75P"
"863","AC069234.1"
"864","TTTY14"
"865","RNA5SP101"
"866","LINC00865"
"867","AMBP"
"868","IKZF3"
"869","CTSZ"
"870","ENOPH1"
"871","OR4F4"
"872","QRFP"
"873","PAQR3"
"874","RNU4-89P"
"875","MKNK1-AS1"
"876","TRAJ11"
"877","MIR4789"
"878","LINC02289"
"879","RNA5SP419"
"880","MPPED2-AS1"
"881","HSP90B3P"
"882","AC016546.1"
"883","ZNHIT3"
"884","AC012676.1"
"885","MIR4505"
"886","OR10J7P"
"887","AC004066.1"
"888","AC146507.2"
"889","DCUN1D5"
"890","TAS2R41"
"891","VN1R81P"
"892","AC026458.2"
"893","AP001102.1"
"894","OR5H4P"
"895","PRR23A"
"896","ESPNL"
"897","AL158070.2"
"898","SLC12A3"
"899","CCDC172"
"900","AC244453.1"
"901","CYP2A7P2"
"902","MRE11P1"
"903","EIF3F"
"904","CICP11"
"905","ACSM6"
"906","DUS1L"
"907","CDC73"
"908","CLGN"
"909","AC092119.3"
"910","MROH2B"
"911","MYO9A"
"912","AL008718.2"
"913","AC091588.3"
"914","RNU6-985P"
"915","AC007938.2"
"916","RPS4XP15"
"917","ATG5"
"918","CACNB3"
"919","AC092436.4"
"920","MAGEA12"
"921","SIPA1L3"
"922","RNF115"
"923","OR2T10"
"924","RN7SL754P"
"925","AL512638.1"
"926","PLET1"
"927","AC093422.2"
"928","RN7SL745P"
"929","TMEM210"
"930","OR6M3P"
"931","AGAP14P"
"932","TFG"
"933","Z82246.1"
"934","RN7SL176P"
"935","ACAN"
"936","FGF12-AS3"
"937","AL049634.2"
"938","GAD1"
"939","RNU2-62P"
"940","UBE2C"
"941","LRSAM1"
"942","MIR548W"
"943","SDHAP2"
"944","RNU7-1"
"945","TRIM42"
"946","RF01964"
"947","ZNF70"
"948","AC139491.4"
"949","BX276092.5"
"950","IL23R"
"951","AC034207.1"
"952","DGKI"
"953","B3GNT9"
"954","WWC1"
"955","LCE4A"
"956","ZNF571"
"957","AC074117.2"
"958","GCFC2"
"959","AC140113.1"
"960","AC010501.1"
"961","FLG2"
"962","AC105342.1"
"963","FAM30A"
"964","YARS"
"965","ZNF687-AS1"
"966","ITGB4"
"967","AC026801.2"
"968","HMGB3P32"
"969","CHRNA3"
"970","TMEM156"
"971","AC005943.2"
"972","AC022148.1"
"973","PRRG4"
"974","AL603914.1"
"975","RN7SKP60"
"976","TTTY21"
"977","RNU6-352P"
"978","AC096576.1"
"979","AC004816.2"
"980","DUX4L14"
"981","AP001636.2"
"982","AC012213.3"
"983","AC012414.6"
"984","SNORD86"
"985","AC008985.1"
"986","AL109936.1"
"987","EGFL7"
"988","RNU7-14P"
"989","TTTY21B"
"990","ATCAY"
"991","ALKAL2"
"992","Z95114.3"
"993","ADGRA3"
"994","AL139415.2"
"995","ATL2"
"996","MOCS3"
"997","PSMD14"
"998","RPL23AP71"
"999","RPL5P3"
"1000","MTCO2P34"
"1001","CIR1P3"
"1002","DIRAS3"
"1003","MIR6754"
"1004","LINC01755"
"1005","RBMY2BP"
"1006","LRRC39"
"1007","CEACAMP4"
"1008","AC008521.2"
"1009","XPNPEP2"
"1010","ENTPD3"
"1011","RN7SL108P"
"1012","AC009336.3"
"1013","CYP4F8"
"1014","AC010731.3"
"1015","RPL5P14"
"1016","AC026355.1"
"1017","SPDYE20P"
"1018","AC108475.1"
"1019","AC073575.1"
"1020","AC117465.1"
"1021","AC131159.2"
"1022","HNRNPA1P11"
"1023","AC093878.1"
"1024","CLEC12B"
"1025","THAP12P5"
"1026","MIR766"
"1027","AP000146.1"
"1028","AC018638.1"
"1029","AC008780.2"
"1030","MIR6862-1"
"1031","LINC02395"
"1032","AC010245.2"
"1033","RPS3AP38"
"1034","RPL7L1P1"
"1035","AL590491.2"
"1036","TINAG"
"1037","AL122016.1"
"1038","AC018635.1"
"1039","NOC2L"
"1040","INSIG2"
"1041","AC022613.3"
"1042","AC245052.4"
"1043","COX6A2"
"1044","STN1"
"1045","RNF150"
"1046","AC242852.2"
"1047","NBL1"
"1048","DUX4L31"
"1049","AC004448.3"
"1050","MFAP3"
"1051","AC113423.2"
"1052","CD81-AS1"
"1053","CBARP"
"1054","AC007160.1"
"1055","RNU6-883P"
"1056","ARGFX"
"1057","RN7SKP187"
"1058","AC012370.1"
"1059","AC019206.1"
"1060","AC104698.1"
"1061","RN7SKP90"
"1062","NXF2"
"1063","AC093702.1"
"1064","RNU6-1192P"
"1065","BRD7P5"
"1066","AC012512.1"
"1067","OR10A5"
"1068","EIF2D"
"1069","AC064836.2"
"1070","RN7SL190P"
"1071","KDM5C"
"1072","POLD3"
"1073","AC233263.1"
"1074","ZNF211"
"1075","SORT1"
"1076","HMGB1P1"
"1077","AC005237.2"
"1078","LINC01331"
"1079","AC097359.1"
"1080","AL035401.1"
"1081","RNU4-87P"
"1082","RNA5SP28"
"1083","AC022858.1"
"1084","SOD1P1"
"1085","OR9G1"
"1086","PLAC9"
"1087","RTCB"
"1088","DNAJC19P8"
"1089","UBE2Q2P9"
"1090","DYNLL1P2"
"1091","PON2"
"1092","RNU1-51P"
"1093","EZH2"
"1094","AC105029.1"
"1095","AL929601.4"
"1096","AC092675.1"
"1097","OR7E55P"
"1098","AL360181.3"
"1099","AL118496.1"
"1100","AC110751.1"
"1101","AC012510.1"
"1102","GSTM1"
"1103","AL009050.1"
"1104","AC011611.6"
"1105","AL590623.1"
"1106","SPOUT1"
"1107","LMNA"
"1108","AC005154.2"
"1109","SNORD115-47"
"1110","AL162386.2"
"1111","AP000431.1"
"1112","CDCP2"
"1113","LCN1P1"
"1114","AL135786.2"
"1115","AL670379.6"
"1116","CAST"
"1117","SUMO1"
"1118","AC146949.1"
"1119","TBC1D9B"
"1120","ZGPAT"
"1121","FBRS"
"1122","SLC20A1P2"
"1123","GPRIN3"
"1124","TRIM49C"
"1125","RN7SL484P"
"1126","LINC02164"
"1127","AC098591.1"
"1128","AC012254.4"
"1129","OR4A12P"
"1130","GFY"
"1131","WDR75"
"1132","AL592293.2"
"1133","HSPD1P5"
"1134","MELTF"
"1135","DUX4L46"
"1136","AC006065.5"
"1137","RSRC1"
"1138","CCDC169-SOHLH2"
"1139","CAND2"
"1140","AP003396.4"
"1141","DCUN1D2-AS"
"1142","Z99129.3"
"1143","OR10Q1"
"1144","AC027250.1"
"1145","HMGB3P24"
"1146","AC007041.1"
"1147","UVRAG-DT"
"1148","AL356057.1"
"1149","AC008555.5"
"1150","CLCN2"
"1151","CYGB"
"1152","AC023347.1"
"1153","AL445383.1"
"1154","SCOCP1"
"1155","AC211486.1"
"1156","SLC44A3-AS1"
"1157","AC024451.1"
"1158","AK7"
"1159","RN7SL577P"
"1160","TWF2"
"1161","AC107886.1"
"1162","AGGF1P5"
"1163","MUC7"
"1164","LINC01415"
"1165","AC074050.1"
"1166","CDKL5"
"1167","AC009229.3"
"1168","GUCA2B"
"1169","PPP1R3D"
"1170","TTC41P"
"1171","AC099811.6"
"1172","RNU6-278P"
"1173","CDC42BPA"
"1174","BBOX1"
"1175","AC008443.3"
"1176","ICAM2"
"1177","LINC02304"
"1178","AL627223.1"
"1179","MIR3920"
"1180","Z98885.1"
"1181","PPP1R2C"
"1182","AP000593.1"
"1183","AL390718.1"
"1184","AL117187.1"
"1185","H3F3AP2"
"1186","PRSS12"
"1187","MIR374B"
"1188","AP002008.1"
"1189","TRMT9B"
"1190","AC009041.2"
"1191","OR14A16"
"1192","AL451054.2"
"1193","SEMA4C"
"1194","PRG4"
"1195","OR2A9P"
"1196","CYTIP"
"1197","AC087393.3"
"1198","TRAPPC2L"
"1199","VPS16"
"1200","SNORD13"
"1201","HMGB1P25"
"1202","LINC01473"
"1203","AC009145.2"
"1204","CASK"
"1205","KIRREL3-AS2"
"1206","MMACHC"
"1207","RNU6-339P"
"1208","ELOCP10"
"1209","PMPCB"
"1210","VN1R53P"
"1211","HEXD-IT1"
"1212","AC078922.1"
"1213","KCNK4"
"1214","VDAC1P5"
"1215","EVPLL"
"1216","AL035454.1"
"1217","ARHGAP26-IT1"
"1218","AC090857.1"
"1219","RNY3P3"
"1220","CGN"
"1221","NDUFS5"
"1222","MIR450A2"
"1223","AC139720.2"
"1224","FAM96AP1"
"1225","AP001007.2"
"1226","HIST2H4B"
"1227","AL513327.1"
"1228","ST3GAL6"
"1229","RINT1"
"1230","AC092139.1"
"1231","AC016550.1"
"1232","RN7SKP14"
"1233","SNHG19"
"1234","RNU6-45P"
"1235","NUP62CL"
"1236","AL513302.1"
"1237","UBA52P6"
"1238","AC007954.1"
"1239","OR7A10"
"1240","MRPL37"
"1241","MTMR1"
"1242","POU6F2"
"1243","AC127070.3"
"1244","USP9YP32"
"1245","AP001331.1"
"1246","MYO5BP1"
"1247","RNU6-681P"
"1248","AC100778.3"
"1249","PKDCC"
"1250","AC022517.1"
"1251","AC006116.4"
"1252","FBXO17"
"1253","ANOS1"
"1254","OR10Z1"
"1255","AC106799.1"
"1256","MUPP"
"1257","AC093849.1"
"1258","AL135929.1"
"1259","SUMO3"
"1260","ASB15"
"1261","EIF4B"
"1262","MYL8P"
"1263","AC133561.3"
"1264","SNORD1B"
"1265","AC239868.2"
"1266","AC021752.1"
"1267","AC138331.1"
"1268","FAM168A"
"1269","DHFR"
