"","x"
"689","AC139495.3"
"690","AC016745.1"
"691","AL445426.1"
"692","DOLPP1"
"693","AC113414.1"
"694","RTL8B"
"695","G3BP1"
"696","TRAJ16"
"697","AL020993.1"
"698","SNX3P1Y"
"699","G0S2"
"700","TUBBP5"
"701","AC007000.1"
"702","CA15P1"
"703","B3GNT2"
"704","AL138808.1"
"705","DAW1"
"706","DEPDC5"
"707","RERG-AS1"
"708","AC067817.1"
"709","ACOT1"
"710","AL355310.2"
"711","LINC00923"
"712","DEFB115"
"713","MIR548AT"
"714","AC009518.2"
"715","AC027575.2"
"716","LINC01803"
"717","ARL6"
"718","AC010487.1"
"719","MRPL17"
"720","AC078795.3"
"721","MFSD5"
"722","AL355472.2"
"723","PHBP5"
"724","POLR3GL"
"725","AC104066.1"
"726","MUCL3"
"727","POLR3H"
"728","CHRNB3"
"729","AL157827.1"
"730","GPAT2P2"
"731","AL359757.2"
"732","AP003485.1"
"733","LINC01493"
"734","GGTA2P"
"735","AL358335.1"
"736","BMP2"
"737","AC006482.1"
"738","AC087645.1"
"739","GNAO1"
"740","C4orf17"
"741","TBC1D25"
"742","MIR219A1"
"743","AC011530.1"
"744","RNA5SP444"
"745","ANKLE1"
"746","AC078955.1"
"747","CHRNA5"
"748","OR9Q2"
"749","UHRF1"
"750","TAS2R13"
"751","IGKV1OR-2"
"752","AC013437.1"
"753","AC008739.3"
"754","KRIT1"
"755","ATP5MGP4"
"756","GOSR2"
"757","GTF2H2C"
"758","AC004994.1"
"759","OR7A2P"
"760","MIR1286"
"761","AC024132.2"
"762","MIR1250"
"763","AL359551.1"
"764","GJC2"
"765","LINC00504"
"766","AC244035.2"
"767","AC105760.2"
"768","RN7SL720P"
"769","SLC9A9-AS1"
"770","SOCS2P1"
"771","LINC01347"
"772","GLB1L2"
"773","PCCA"
"774","CFAP74"
"775","RPL13P12"
"776","NKPD1"
"777","THG1L"
"778","AK4P4"
"779","AC009269.3"
"780","EIF3J"
"781","DNAJC5B"
"782","RNU6-678P"
"783","MIR2116"
"784","SLC25A51P3"
"785","AC021205.2"
"786","AVPI1"
"787","RELCH"
"788","OGFOD1"
"789","AL807752.6"
"790","ARMCX6"
"791","AC025062.2"
"792","SNRPGP4"
"793","PKP3"
"794","AC026464.1"
"795","GAREM2"
"796","ZNF652P1"
"797","TRIM29"
"798","ZNF385D-AS2"
"799","AL355483.2"
"800","RNU7-82P"
"801","HLA-G"
"802","TYR"
"803","GM2A"
"804","SHH"
"805","RNU7-171P"
"806","SLC6A15"
"807","AC091152.2"
"808","KDM7A-DT"
"809","AC099509.2"
"810","CYCSP20"
"811","AP000254.1"
"812","ANGPT2"
"813","MIR608"
"814","NEK9"
"815","LINC02555"
"816","ITGAE"
"817","AC096576.3"
"818","RNF212B"
"819","RNU6-545P"
"820","DNAJC25"
"821","AC009088.4"
"822","CUL2"
"823","DEFB131D"
"824","AC009541.1"
"825","OR8B6P"
"826","IRGQ"
"827","AL133173.2"
"828","AC020703.1"
"829","AC117525.1"
"830","NHLH2"
"831","NOL10"
"832","AC007204.1"
"833","RPP38"
"834","SUGT1P4-STRA6LP"
"835","AKR1A1"
"836","PPBPP2"
"837","RPUSD2"
"838","UBE3C"
"839","CAB39L"
"840","AC099313.1"
"841","ZNF81"
"842","MTND6P7"
"843","PRDM15"
"844","RNFT2"
"845","CLEC5A"
"846","ARRB2"
"847","AC090415.1"
"848","SUSD1"
"849","AC079316.2"
"850","NRBF2P1"
"851","IGHVIII-25-1"
"852","H2AFY2"
"853","AC127459.3"
"854","AC130456.3"
"855","AC096644.4"
"856","RN7SKP262"
"857","AIFM2"
"858","LINC02058"
"859","AC022432.1"
"860","RNF170"
"861","RNU6-1331P"
"862","MIR571"
"863","GAA"
"864","AP001595.1"
"865","GPR107"
"866","CYP2C19"
"867","AC107934.1"
"868","TUBB1P2"
"869","AC092139.1"
"870","RNU6-298P"
"871","RPS29P30"
"872","AL592301.1"
"873","LINC02049"
"874","SLC35F1"
"875","ZNF783"
"876","AC100778.2"
"877","RPSAP19"
"878","MAGEB6"
"879","MIR7976"
"880","NUCKS1P1"
"881","IGHV3-13"
"882","AC091691.1"
"883","GPC3"
"884","COX8A"
"885","SNORD11B"
"886","EIF2AK2"
"887","GOLGA3"
"888","ASS1P6"
"889","AC003985.2"
"890","RNU6-1159P"
"891","DNM3OS"
"892","ZNF232"
"893","AC073913.1"
"894","AC130710.1"
"895","ENPP7P11"
"896","MIR5584"
"897","AL450472.2"
"898","COL7A1"
"899","SLC16A1P1"
"900","TSBP1"
"901","IGKV2D-19"
"902","SPAAR"
"903","FBXO42"
"904","LINC02370"
"905","AC012358.2"
"906","AC019117.1"
"907","AC144568.1"
"908","DNAJA1P6"
"909","AL590286.1"
"910","CDC37P1"
"911","RPL21P90"
"912","AP003068.4"
"913","LINC01168"
"914","DLG1"
"915","IGLV6-57"
"916","ROCK1"
"917","CDC42BPB"
"918","RNU6-1181P"
"919","SLC7A14"
"920","AL390840.1"
"921","HSPB11"
"922","AC035139.1"
"923","POLR2J2"
"924","AL050335.1"
"925","AC004147.3"
"926","GFM1"
"927","CBX1P1"
"928","AC108073.1"
"929","RNU6-230P"
"930","ACY3"
"931","IL11"
"932","RPL37AP8"
"933","SPAG7"
"934","HSD17B4"
"935","RNA5SP503"
"936","DLGAP2"
"937","HNRNPA3P8"
"938","AC122683.1"
"939","TBC1D3P6"
"940","MIR34AHG"
"941","LAMTOR3"
"942","LINC01565"
"943","RNU4-75P"
"944","ST13P4"
"945","MRTFA"
"946","ADAMTS15"
"947","PCGF1"
"948","BOK-AS1"
"949","AL133343.1"
"950","AL122008.3"
"951","ACTG1P19"
"952","RDH8"
"953","DOC2A"
"954","AC138904.1"
"955","PAFAH1B1"
"956","AC091979.2"
"957","AC107083.1"
"958","AL139158.1"
"959","KHDC1L"
"960","GJD3"
"961","AL513123.1"
"962","GOT1L1"
"963","RNU2-25P"
"964","MIR4422HG"
"965","KCNJ10"
"966","LRG1"
"967","UBE2D2"
"968","BCRP4"
"969","SNORD13E"
"970","GGTLC4P"
"971","LINC00332"
"972","AL590399.4"
"973","PKD1L1"
"974","DUSP22"
"975","TRAJ7"
"976","EMID1"
"977","AC006441.3"
"978","AC067969.1"
"979","CCDC159"
"980","AC010468.3"
"981","RNU6-1149P"
"982","AC004585.1"
"983","SNHG17"
"984","OR52Y1P"
"985","RNA5SP387"
"986","CHMP4B"
"987","EDEM3"
"988","Z95624.1"
"989","RNU6-965P"
"990","LHFPL5"
"991","AGTRAP"
"992","AP001107.4"
"993","KBTBD8"
"994","RMC1"
"995","MINDY3"
"996","LRRC23"
"997","EIF3F"
"998","TMSB10P1"
"999","AC008770.2"
"1000","RNU4-6P"
"1001","DGCR6"
"1002","RNU6-668P"
"1003","AL357055.1"
"1004","F3"
"1005","OSR1"
"1006","AC009090.1"
"1007","DNAAF4-CCPG1"
"1008","PRSS40B"
"1009","AP000777.3"
"1010","MIR6131"
"1011","AC105942.1"
"1012","AL024509.2"
"1013","RPL29P11"
"1014","AP000997.3"
"1015","RPL21P104"
"1016","EIF4A1P10"
"1017","USP34"
"1018","RGS19"
"1019","MPP6"
"1020","AL450384.1"
"1021","MIR3170"
"1022","AL049765.1"
"1023","AC007014.2"
"1024","CASP7"
"1025","AC022513.1"
"1026","RAB11A"
"1027","AL356133.2"
"1028","ARFRP1"
"1029","Z82188.1"
"1030","SBF2"
"1031","HIF1A-AS1"
"1032","AL133445.1"
"1033","MIR4264"
"1034","AGER"
"1035","NES"
"1036","SDHCP3"
"1037","AC092171.1"
"1038","PTER"
"1039","AC010928.3"
"1040","AC092143.2"
"1041","TMED7-TICAM2"
"1042","AL358393.1"
"1043","BTF3P5"
"1044","PHLDA2"
"1045","L34079.2"
"1046","AL354892.1"
"1047","AL590327.1"
"1048","AC239804.1"
"1049","AC093331.2"
"1050","AL441943.2"
"1051","ORAI1"
"1052","AC073109.1"
"1053","REXO1L1P"
"1054","AL355480.1"
"1055","LINC00243"
"1056","KLHL3"
"1057","AL031714.1"
"1058","ADAM5"
"1059","AC010605.1"
"1060","AC112255.1"
"1061","LRRC69"
"1062","OXNAD1"
"1063","LINC02419"
"1064","SNRPEP10"
"1065","AC107021.1"
"1066","HIGD1C"
"1067","RANBP9"
"1068","RF00635"
"1069","MIR662"
"1070","SERINC2"
"1071","WNK4"
"1072","AC130462.1"
"1073","AC097532.2"
"1074","LINC02367"
"1075","IGHV1-3"
"1076","RNA5SP359"
"1077","MIR3122"
"1078","AC007686.1"
"1079","AC087783.1"
"1080","BLK"
"1081","AL355310.3"
"1082","CYCSP12"
"1083","AC100791.1"
"1084","RNU6-1151P"
"1085","AC010680.1"
"1086","RNU6-1204P"
"1087","MIR600HG"
"1088","ATP1B3-AS1"
"1089","AL021808.1"
"1090","RPL4"
"1091","RNA5SP351"
"1092","OGFRL1"
"1093","RNU6-584P"
"1094","A2M-AS1"
"1095","HIST2H2BF"
"1096","SPTLC1P2"
"1097","ST6GALNAC2"
"1098","ARPC3P1"
"1099","AC007598.1"
"1100","LARP6"
"1101","AC093019.2"
"1102","MIR7161"
"1103","FAM13C"
"1104","AL357137.1"
"1105","FGF7P3"
"1106","SIX2"
"1107","APOBEC3H"
"1108","AC092375.2"
"1109","NUTM2A-AS1"
"1110","IGLV3-2"
"1111","CXXC1"
"1112","AF233439.2"
"1113","TSEN15P2"
"1114","HMGB3P22"
"1115","GSTZ1"
"1116","AC090572.1"
"1117","LTBR"
"1118","MIR3670-1"
"1119","TENM3-AS1"
"1120","CDKN3"
"1121","AL512649.1"
"1122","SMPD5"
"1123","LINC02112"
"1124","SNX24"
"1125","RPL22P3"
"1126","DIRC1"
"1127","AC009119.1"
"1128","ZP2"
"1129","AL137074.1"
"1130","PZP"
"1131","AL606490.7"
"1132","AC019211.1"
"1133","AC023161.1"
"1134","NFATC3"
"1135","AC020915.2"
"1136","CPD"
"1137","KIF18A"
"1138","AC092068.2"
"1139","CKBP1"
"1140","RAB23"
"1141","FAM98C"
"1142","HSPA4L"
"1143","AL030996.1"
"1144","TAS2R31"
"1145","DNAJB2"
"1146","ABCD1P4"
"1147","TP53TG3HP"
"1148","ADAMTS12"
"1149","ALOX12P2"
"1150","RNU2-22P"
"1151","AC010653.1"
"1152","AC092135.3"
"1153","UBQLN1P1"
"1154","IMPAD1"
"1155","AK4P2"
"1156","RHOG"
"1157","PRELID2P1"
"1158","AC022400.3"
"1159","LINC02489"
"1160","AC090809.1"
"1161","AC112236.1"
"1162","AC131182.1"
"1163","AL354984.2"
"1164","AC091180.2"
"1165","LINC00189"
"1166","MIR593"
"1167","TFPI"
"1168","MTRNR2L10"
"1169","EFCAB14P1"
"1170","C2orf88"
"1171","RPL9P7"
"1172","AC009654.1"
"1173","RNF135"
"1174","LINC00612"
"1175","ZNF177"
"1176","NLRC3"
"1177","SCRN3"
"1178","AC015983.1"
"1179","AC108471.1"
"1180","AL359742.1"
"1181","AL160236.1"
"1182","MIR133B"
"1183","MIR4762"
"1184","PACRG-AS3"
"1185","RNU7-21P"
"1186","AC004948.1"
"1187","NHLRC3"
"1188","AC132186.1"
"1189","BLM"
"1190","RN7SL258P"
"1191","AC011448.1"
"1192","RNU7-106P"
"1193","NCOA6"
"1194","LTN1"
"1195","RPL17P17"
"1196","RN7SL422P"
"1197","MIR99AHG"
"1198","AC069542.1"
"1199","AF241726.1"
"1200","ZSCAN25"
"1201","DDX42"
"1202","WDYHV1"
"1203","AC084819.1"
"1204","AC009558.2"
"1205","AC005831.1"
"1206","AL139424.1"
"1207","FXNP1"
"1208","ERI3-IT1"
"1209","RPS23P1"
"1210","RNU7-155P"
"1211","IFFO2"
"1212","POU5F1P6"
"1213","AC126755.2"
"1214","USP6NL"
"1215","LINC00382"
"1216","CYP24A1"
"1217","AL451046.2"
"1218","AC011365.2"
"1219","ZFPM2-AS1"
"1220","EIF4A1P5"
"1221","AC148477.5"
"1222","ZNF780B"
"1223","SDR42E1P4"
"1224","AP000560.1"
"1225","AC009652.1"
"1226","LINC00392"
"1227","PARD6G"
"1228","MTRNR2L12"
"1229","AL590282.1"
"1230","LINC02493"
"1231","AL606834.2"
"1232","CST2P1"
"1233","ABHD16A"
"1234","MIR211"
"1235","RSKR"
"1236","RN7SKP113"
"1237","TM4SF19-AS1"
"1238","AL590426.2"
"1239","SNORD45A"
"1240","KHDC1P1"
"1241","AC092666.2"
"1242","AC091860.1"
"1243","PRDX6"
"1244","C14orf119"
"1245","TAP1"
"1246","AC008033.2"
"1247","CLINT1"
"1248","HMGB3P21"
"1249","AC098850.1"
"1250","AP001324.3"
"1251","LINC02552"
"1252","MTND3P21"
"1253","AP002490.1"
"1254","FUNDC2"
"1255","LINC00974"
"1256","NBEA"
"1257","AC010435.1"
"1258","AL022319.1"
"1259","AC040168.1"
"1260","AC010931.2"
"1261","AC008568.1"
"1262","AC003688.1"
