"","x"
"150","AC016991.1"
"151","C5orf46"
"152","AL136363.2"
"153","AC091812.2"
"154","MAL"
"155","PTGES3P4"
"156","BCR"
"157","HSPB3"
"158","PPP2R2B"
"159","TRAV13-1"
"160","AL161756.2"
"161","MIPEPP2"
"162","RNU4-81P"
"163","AL034403.1"
"164","IGHV3-76"
"165","GRAP"
"166","RBMS3-AS2"
"167","DCX"
"168","MTRNR2L2"
"169","AC130456.6"
"170","AC006946.1"
"171","SLC2A11"
"172","RASGRP2"
"173","RPL7P39"
"174","RPL5P24"
"175","APOOP2"
"176","Z97200.1"
"177","AC084125.4"
"178","FAM180A"
"179","AL132671.1"
"180","NHP2P2"
"181","RNU6-1165P"
"182","AL591419.1"
"183","AL138725.1"
"184","RNU6-965P"
"185","RNU6-386P"
"186","TEAD4"
"187","MIR6777"
"188","ERLIN1"
"189","NORAD"
"190","CASP4"
"191","AP000770.2"
"192","XAGE1A"
"193","SIGLEC1"
"194","MIR3198-1"
"195","AC068418.1"
"196","THNSL1"
"197","RPL22P10"
"198","RNU6-731P"
"199","AC015688.2"
"200","AC026904.1"
"201","LINC02049"
"202","AC097375.1"
"203","F5"
"204","RPL12P3"
"205","RPS16P5"
"206","RN7SL617P"
"207","AC007384.1"
"208","PPDPFL"
"209","KCNK6"
"210","GTF2IP13"
"211","MIR1268B"
"212","MZF1"
"213","C1QTNF8"
"214","AC011005.2"
"215","AC091180.5"
"216","AP002383.5"
"217","RNU1-80P"
"218","RPL18AP7"
"219","MAST2"
"220","ZNF280D"
"221","HNRNPDP2"
"222","CYCSP55"
"223","AP003781.1"
"224","AC017037.3"
"225","BCL9L"
"226","LINC01341"
"227","CDY18P"
"228","AP001160.2"
"229","LINC01128"
"230","PKM"
"231","MAPK13"
"232","RASSF8"
"233","AL133297.2"
"234","RNA5SP126"
"235","AC104534.1"
"236","RPL10P17"
"237","CALM1P1"
"238","AC073218.2"
"239","RNU1-15P"
"240","AC114267.1"
"241","AC025281.1"
"242","NCKAP5-IT1"
"243","TNPO3"
"244","SNORA6"
"245","ASGR2"
"246","AP006587.4"
"247","C16orf72"
"248","RNU6-893P"
"249","WBP11P1"
"250","ABCA1"
"251","PTGDR2"
"252","DHTKD1"
"253","PRSS40A"
"254","CNN2"
"255","AL592402.1"
"256","PGBD4P2"
"257","TAT"
"258","AL031056.1"
"259","FZD10-AS1"
"260","RAD9B"
"261","CYP4F29P"
"262","IP6K1"
"263","SBSPON"
"264","RN7SKP168"
"265","AL953862.1"
"266","LIME1"
"267","TSPY8"
"268","CR392000.1"
"269","AL391056.1"
"270","RPL34P34"
"271","AC012493.1"
"272","SCCPDH"
"273","AC092783.1"
"274","RTKN2"
"275","MIR4460"
"276","LRRN3"
"277","RNU6-1067P"
"278","LINC01491"
"279","MELTF"
"280","LINC02017"
"281","LRRC77P"
"282","MIR5688"
"283","AC107934.2"
"284","AC073913.1"
"285","AC010343.2"
"286","AC068196.1"
"287","IDI2"
"288","AC117500.3"
"289","ACTG1P1"
"290","SKIL"
"291","SPACA4"
"292","RN7SL635P"
"293","IGKV3-25"
"294","AC091167.2"
"295","MCOLN2"
"296","SUGCT"
"297","SLC35C1"
"298","RNU6-283P"
"299","MIR6081"
"300","RNU6-321P"
"301","MIR377"
"302","GNPDA1"
"303","GRAMD4P1"
"304","DUX4L26"
"305","AC078925.3"
"306","AC092440.1"
"307","AL627308.1"
"308","LINC01503"
"309","FHP1"
"310","MUC20"
"311","PPP1CB"
"312","LRRFIP1P1"
"313","MORF4L1P5"
"314","CFAP36"
"315","LARGE1"
"316","FAM89A"
"317","AC097462.2"
"318","AC006064.1"
"319","TENM3-AS1"
"320","LSM6P2"
"321","RNU6-376P"
"322","RPL7L1P5"
"323","RER1"
"324","AL138767.1"
"325","P2RY2"
"326","TIGIT"
"327","OR8I4P"
"328","PLCB2-AS1"
"329","AC116407.3"
"330","YPEL4"
"331","AC024563.1"
"332","AC007285.1"
"333","FILNC1"
"334","MBNL1"
"335","ACTBP8"
"336","TMEM151B"
"337","ZNF440"
"338","LINC00240"
"339","ASS1P7"
"340","C8orf44"
"341","MIR494"
"342","AC090424.1"
"343","AC010547.5"
"344","GHRHR"
"345","AC018868.2"
"346","PI3"
"347","CNR1"
"348","AC137894.1"
"349","RNU6-128P"
"350","TRAPPC1"
"351","AL451074.3"
"352","OPTC"
"353","AL358176.3"
"354","ACOT1"
"355","LINC02201"
"356","LCE2C"
"357","RPL21P135"
"358","MXRA5"
"359","AC004129.2"
"360","LINC01855"
"361","TANK"
"362","AC004080.5"
"363","DUSP5P1"
"364","AC010442.3"
"365","AL136097.2"
"366","CALB1"
"367","AL024474.2"
"368","KCNN4"
"369","LINC01078"
"370","DMBT1"
"371","FTH1P24"
"372","PTPN14"
"373","AC104109.3"
"374","MIR1193"
"375","UBE2CP1"
"376","ZYG11A"
"377","PRUNE1"
"378","WDR82P1"
"379","IPMK"
"380","IGHV1-24"
"381","AL365205.1"
"382","AC084824.1"
"383","TTTY2B"
"384","POLR1E"
"385","DTNB"
"386","AL157371.1"
"387","EIF1P1"
"388","HMGB3P5"
"389","RN7SKP227"
"390","CZIB"
"391","PTCHD1"
"392","AC104241.2"
"393","ATF6"
"394","IDSP1"
"395","RN7SL589P"
"396","GPR155"
"397","AC109361.2"
"398","RPL4P6"
"399","RTEL1P1"
"400","LINC01142"
"401","LINC01785"
"402","OR10D3"
"403","GGNBP1"
"404","RN7SKP26"
"405","CNOT2"
"406","RNU7-88P"
"407","AC113145.1"
"408","FAM129C"
"409","AL590708.1"
"410","PDLIM1"
"411","AC006960.3"
"412","AC103808.1"
"413","NAV1"
"414","ORC3"
"415","AC002553.2"
"416","RN7SL67P"
"417","EBAG9"
"418","LINC01719"
"419","AC010307.2"
"420","NEK4"
"421","AL365396.1"
"422","MIR1208"
"423","ORAOV1P1"
"424","COA3"
"425","SLC4A1APP2"
"426","AC092647.2"
"427","RNU6-489P"
"428","SRY"
"429","EIPR1-IT1"
"430","RNA5SP279"
"431","MIR1185-2"
"432","AL583785.1"
"433","NME2"
"434","TRIM31-AS1"
"435","AC036222.2"
"436","AGO1"
"437","AC084121.1"
"438","FGD5P1"
"439","AP002360.1"
"440","AC069224.1"
"441","SULT2B1"
"442","AC020891.3"
"443","LINC02385"
"444","RN7SKP205"
"445","AL591895.1"
"446","DCD"
"447","DUXAP1"
"448","AC092802.2"
"449","RN7SKP225"
"450","EPN3"
"451","AC106017.1"
"452","AC006960.1"
"453","AL139354.1"
"454","HIST1H2AC"
"455","LINC02067"
"456","FAM71A"
"457","RNU6-759P"
"458","H3F3A"
"459","SUN3"
"460","AF279873.3"
"461","LRRC74A"
"462","ATP2B2-IT1"
"463","CRADD"
"464","AC023301.1"
"465","AC004147.2"
"466","AC011603.4"
"467","SDHAP2"
"468","CCDC61"
"469","GAS1"
"470","RNU1-40P"
"471","NAV2-AS3"
"472","PABPC4L"
"473","AC007919.1"
"474","TRBJ2-1"
"475","MIR562"
"476","LINC02624"
"477","AC099513.1"
"478","USP9YP1"
"479","ATP8A1"
"480","AC026271.3"
"481","NTN5"
"482","PDGFRA"
"483","ABHD18"
"484","INSC"
"485","MTNR1A"
"486","TBPL1"
"487","IKBKG"
"488","MIR128-1"
"489","AC034199.1"
"490","ESRRAP1"
"491","AC016355.1"
"492","LINC02376"
"493","PCID2"
"494","ZNF420"
"495","TSPAN32"
"496","SSH3"
"497","RPS26P39"
"498","TMEM123"
"499","LINC00974"
"500","ZACN"
"501","MIR505"
"502","ARRDC5"
"503","AC048344.4"
"504","CDK4P1"
"505","TMA16P1"
"506","SLC35D3"
"507","PWAR1"
"508","STBD1"
"509","AL352979.2"
"510","VGLL1"
"511","OR10H3"
"512","IPO9"
"513","AP005135.1"
"514","AC138466.4"
"515","AL021707.6"
"516","BEST3"
"517","ZNF391"
"518","KCTD11"
"519","AC104073.2"
"520","AL136309.3"
"521","AHCY"
"522","RNU6-1262P"
"523","RBM26"
"524","SEMA6C"
"525","RF01969"
"526","WHRN"
"527","MAGEB6"
"528","AC026347.1"
"529","HLA-N"
"530","GAPDHP33"
"531","RNU6-649P"
"532","BLM"
"533","RF02247"
"534","SLC7A4"
"535","EDRF1-DT"
"536","AC115990.1"
"537","ANKRD20A11P"
"538","RPS27P21"
"539","RFPL3"
"540","AL445423.1"
"541","AL365258.2"
"542","RPL3L"
"543","U73479.1"
"544","EXT2"
"545","CUL1"
"546","AC079015.1"
"547","RNU6-1013P"
"548","AL356489.1"
"549","AC017053.1"
"550","AC010133.1"
"551","MIR320C2"
"552","GATC"
"553","TUBBP9"
"554","CAMKV"
"555","RNU6-542P"
"556","AC063952.2"
"557","AL442128.2"
"558","MIR5692C2"
"559","AL035409.1"
"560","COG5"
"561","AC068987.3"
"562","COL18A1-AS2"
"563","TMEM273"
"564","COL1A1"
"565","AC093724.1"
"566","ACO2"
"567","GPR1-AS"
"568","CCL17"
"569","MIR4436A"
"570","NEU1"
"571","AL360270.3"
"572","AC010653.1"
"573","RAX2"
"574","AL022578.1"
"575","ERCC5"
"576","OR4C45"
"577","AL121892.1"
"578","SPANXA1"
"579","OSER1"
"580","LAIR2"
"581","RNU6-1046P"
"582","ANKRD34C"
"583","SRMP2"
"584","ZNF649-AS1"
"585","RPL35AP19"
"586","AC027139.2"
"587","H2AFV"
"588","MELTF-AS1"
"589","NACA4P"
"590","LINC00662"
"591","FAT4"
"592","UBXN2A"
"593","RN7SL560P"
"594","AC103987.3"
"595","RN7SL508P"
"596","AC093156.1"
"597","AC084211.1"
"598","AC008670.1"
"599","AC012173.1"
"600","KRTAP5-7"
"601","RNU6-1019P"
"602","AC007012.2"
"603","OFCC1"
"604","NKIRAS1"
"605","RPL5P25"
"606","ALDH6A1"
"607","RIC3"
"608","AC010904.2"
"609","BX248123.1"
"610","LRRN2"
"611","REM2"
"612","AC025475.1"
"613","AC080014.1"
"614","AL080313.2"
"615","CHST15"
"616","RN7SKP31"
"617","FAT1"
"618","PTTG4P"
"619","MLH1"
"620","AC015813.5"
"621","RN7SL305P"
"622","AMHR2"
"623","RPL10P7"
"624","AL080285.2"
"625","RN7SKP223"
"626","AC124312.4"
"627","ATP5MFP4"
"628","OR5BJ1P"
"629","BCCIP"
"630","MTND6P9"
"631","MTCO3P35"
"632","GRK3"
"633","ZNF320"
"634","HOXA2"
"635","AC025754.2"
"636","AC079310.1"
"637","RPS6KC1"
"638","PPP1R21"
"639","AL162464.1"
"640","LINC00850"
"641","AP000432.1"
"642","TMEM38B"
"643","RPL18AP15"
"644","N6AMT1"
"645","CC2D1B"
"646","SMIM5"
"647","AC004943.3"
"648","GABPA"
"649","AC025524.2"
"650","ALPK1"
"651","RN7SL652P"
"652","AP001646.3"
"653","C2orf15"
"654","RNU6-471P"
"655","LINC02091"
"656","RTBDN"
"657","AC004217.1"
"658","SNORD63B"
"659","TCEA1P1"
"660","AL592490.1"
"661","OR7E47P"
"662","AC125616.1"
"663","GASK1A"
"664","AC138035.1"
"665","RN7SL376P"
"666","CEP350"
"667","AL596223.1"
"668","CU639417.2"
"669","ACTG1P15"
"670","HRH4"
"671","RNA5SP34"
"672","LIN54"
"673","CDHR5"
"674","ZNF740"
"675","AC135983.1"
"676","LINC02162"
"677","ADAMTS19"
"678","ALX3"
"679","AC114812.3"
"680","MYT1L-AS1"
"681","AL591222.3"
"682","AC002558.2"
"683","TMEM132B"
"684","SEC62-AS1"
"685","OR2A41P"
"686","AC099552.4"
"687","GUCA1C"
"688","WBP1LP5"
"689","PQLC1P1"
"690","AC244517.8"
"691","MPHOSPH8"
"692","TNKS"
"693","AC073284.1"
"694","AC126335.1"
"695","PTMAP5"
"696","DLX5"
"697","AC007099.2"
"698","AL590762.3"
"699","RNU6-1038P"
"700","SIGLECL1"
"701","AC106871.1"
"702","AL512662.1"
"703","OTUD7B"
"704","AP006284.1"
"705","AC013451.1"
"706","DEXI"
"707","SOX14"
"708","AC021146.2"
"709","LINC00514"
"710","KIRREL3-AS3"
"711","INTU"
"712","RNU6-869P"
"713","AL391994.1"
"714","KCNA7"
"715","RTP3"
"716","OR4C10P"
"717","AL391647.1"
"718","SH3KBP1"
"719","EEF1DP2"
"720","AL139089.1"
"721","TIGD7"
"722","G6PD"
"723","ZNF852"
"724","AC107956.1"
"725","SVIL"
"726","SNORA2A"
"727","AL023806.1"
"728","KLHDC3"
"729","CCDC153"
"730","AC069368.1"
"731","HMGB1P19"
"732","PAM16"
"733","RNU6-612P"
"734","GFRA4"
"735","CYP2T3P"
"736","AL355574.1"
"737","HPCAL4"
"738","AC126177.2"
"739","FECHP1"
"740","AC007225.2"
"741","NAALADL2-AS2"
"742","EML1"
"743","CYP4V2"
"744","TRAJ21"
"745","NHLRC1"
"746","RN7SKP111"
"747","RF02266"
"748","RN7SL20P"
"749","NEDD4"
"750","L34079.3"
"751","RF02201"
"752","AC089998.2"
"753","AC106796.1"
"754","SCARNA14"
"755","AL121992.2"
"756","AP001554.1"
"757","MARVELD2"
"758","SPRR2B"
"759","CYP4F3"
"760","CREM"
"761","RPS4Y2"
"762","ZNF611"
"763","AC093019.2"
"764","DCAF6"
"765","LINC00374"
"766","AC096632.1"
"767","AL031003.1"
"768","CHCHD3P1"
"769","HMBOX1"
"770","ACTG1P22"
"771","AL109941.1"
"772","DCBLD2"
"773","BRCA2"
"774","RPS15AP7"
"775","CTSLP6"
"776","RN7SL398P"
"777","ENTPD3"
"778","AL136038.1"
"779","AL935212.2"
"780","ZNF284"
"781","AC007349.3"
"782","RNU6-1257P"
"783","AP001596.2"
"784","GOLGA6L9"
"785","NAA10"
"786","ANKRD63"
"787","USP39"
"788","HNRNPA1P68"
"789","MIR1224"
"790","LINC00972"
"791","AC008667.2"
"792","USF1P1"
"793","AC022445.1"
"794","CCR7"
"795","FAM157A"
"796","MIR944"
"797","MIR3160-1"
"798","SUN1"
"799","FAM167A-AS1"
"800","RNF227"
"801","RNA5SP400"
"802","NAV2-AS4"
"803","UGT1A6"
"804","AC005336.1"
"805","BAIAP2-DT"
"806","TNFRSF25"
"807","LINC00680"
"808","AL158166.2"
"809","TAOK3"
"810","AL022326.2"
"811","TAS2R50"
"812","DUS2"
"813","AP000688.4"
"814","AC093817.1"
"815","NECAP2"
"816","AC093525.5"
"817","TRIQK"
"818","RNU6-807P"
"819","AL772202.1"
"820","RNU6-600P"
"821","ZNF12"
"822","H2BFM"
"823","AC006441.2"
"824","NRBF2P3"
"825","EFNA2"
"826","CLCN2"
"827","MAGED1"
"828","DYNLL1P7"
"829","NKD1"
"830","NKAIN3-IT1"
"831","GOLGA8K"
"832","AC005722.3"
"833","AC104803.1"
"834","BFSP2"
"835","MIR1271"
"836","RNA5SP308"
"837","AC016245.1"
"838","RNA5SP109"
"839","CHST3"
"840","SEMA4D"
"841","TSPYL5"
"842","OR1S1"
"843","AC016027.2"
"844","AP000943.1"
"845","TEX26"
"846","AL158073.1"
"847","CIDEA"
"848","KLHL11"
"849","AC016735.1"
"850","AC026421.1"
"851","AC069287.2"
"852","HMGN2P25"
"853","SLC8A1-AS1"
"854","MIR8059"
"855","AC083806.2"
"856","AC084757.1"
"857","AFG3L2P1"
"858","ADRA2A"
"859","MTCO1P42"
"860","AC104129.1"
"861","OR6V1"
"862","AC139887.1"
"863","TRIM28"
"864","CDPF1"
"865","AC094105.2"
"866","AC091231.1"
"867","ZFP36"
"868","AADAT"
"869","TRAJ51"
"870","GPR157"
"871","AP002392.1"
"872","SLFN11"
"873","AMBRA1"
"874","PRRT3"
"875","SNORD77B"
"876","KRTAP15-1"
"877","AC121493.1"
"878","RAD54B"
"879","SLCO1C1"
"880","RNU6-1235P"
"881","DEFB112"
"882","AL512288.2"
"883","AC053503.4"
"884","AL451164.1"
"885","FTLP15"
"886","LAMTOR3"
"887","AC005288.1"
"888","CYYR1"
"889","LINC01034"
"890","WBP11"
"891","KLHL9"
"892","PYHIN1"
"893","DCTPP1"
"894","ACTL6B"
"895","PRDX4"
"896","CC2D2B"
"897","ETS2"
"898","AC107464.3"
"899","AL591719.1"
"900","IGKV1OR2-6"
"901","CTSA"
"902","NPBWR2"
"903","RGS19"
"904","RNU6-907P"
"905","AL050404.1"
"906","HMGB1P16"
"907","LINC02057"
"908","AC093829.1"
"909","AL590652.1"
"910","RNU6-934P"
"911","AC092135.3"
"912","OR3A3"
"913","ANO5"
"914","DEFB103A"
"915","LINC00945"
"916","AC108078.3"
"917","AL353743.3"
"918","LINC01478"
"919","BECN1P2"
"920","WDR55"
"921","AC136632.2"
"922","NLRP13"
"923","SCAND1"
"924","PCDHGA2"
"925","TRMT10C"
"926","FXYD1"
"927","AC016885.1"
"928","MIR509-1"
"929","PLAG1"
"930","RNU5E-5P"
"931","AC008619.1"
"932","AC069545.1"
"933","RNY3P13"
"934","AC013727.1"
"935","AL445187.1"
"936","ZDHHC11B"
"937","AC132008.1"
"938","RNF123"
"939","COPG1"
"940","AL450405.1"
"941","RABIF"
"942","ELF2P3"
"943","AMMECR1-IT1"
"944","AC104820.1"
"945","AL109809.2"
"946","PRKAA1"
"947","TNNI3K"
"948","CIAPIN1"
"949","DNAH2"
"950","RPSAP20"
"951","TBL3"
"952","RECK"
"953","HLA-H"
"954","LINC01666"
"955","RF00152"
"956","SLAMF9"
"957","ASF1A"
"958","CASTOR3"
"959","AC092070.2"
"960","AC107304.1"
"961","TDGP1"
"962","RNU6-221P"
"963","RPL17P50"
"964","AC022081.1"
"965","ACAD8"
"966","IL17RC"
"967","AL139824.2"
"968","AC106707.1"
"969","MMRN2"
"970","AC044787.1"
"971","RPL35AP31"
"972","AL161932.1"
"973","AC105345.1"
"974","AL138693.1"
"975","AC104113.1"
"976","LINC01745"
"977","HNF4GP1"
"978","NFATC1"
"979","ABCA11P"
"980","VN1R82P"
"981","HMGN1P12"
"982","LHCGR"
"983","AKAP1"
"984","RNU6-809P"
"985","AC133552.5"
"986","GATA4"
"987","AC079768.1"
"988","AC021074.1"
"989","AC097103.1"
"990","LIN52"
"991","CTC1"
"992","AP000529.1"
"993","RNU4-67P"
"994","ZNF620"
"995","KLC2"
"996","AL121694.1"
"997","LINC02347"
"998","AC053503.1"
"999","SERPINA9"
"1000","RNU6-650P"
"1001","AC090971.1"
"1002","MAPKAPK5-AS1"
"1003","AL133325.1"
"1004","UNC93B8"
"1005","SLC39A2"
"1006","RNY1P16"
"1007","MIR4537"
"1008","AC008267.4"
"1009","RN7SKP166"
"1010","AC023300.3"
"1011","ZNF497"
"1012","AGO3"
"1013","S1PR5"
"1014","RRAGB"
"1015","RNU6-988P"
"1016","AC008115.3"
"1017","MTCYBP41"
"1018","LINC01054"
"1019","RNU1-119P"
"1020","FP671120.2"
"1021","AC104695.3"
"1022","AC016583.1"
"1023","AC068533.2"
"1024","SLITRK3"
"1025","CLEC18A"
"1026","ATP5F1AP1"
"1027","AC124856.1"
"1028","AL035706.1"
"1029","SLC17A5"
"1030","LINC01470"
"1031","KPNA5"
"1032","MBD2"
"1033","CDCA3"
"1034","AP001476.1"
"1035","AC013468.1"
"1036","AC083949.1"
"1037","AL590399.2"
"1038","PRSS3P3"
"1039","OR7E145P"
"1040","ZNF23"
"1041","MTCYBP36"
"1042","RPA2P3"
"1043","AC024579.1"
"1044","LINC02016"
"1045","MARCO"
"1046","ISY1-RAB43"
"1047","HMGN3-AS1"
"1048","RF01954"
"1049","CLUHP4"
"1050","AC008568.1"
"1051","FOXD2"
"1052","STK33P1"
"1053","RNU5E-7P"
"1054","UBE2Q2P11"
"1055","AC097504.2"
"1056","RPL37"
"1057","INPP5J"
"1058","MIR1537"
"1059","RN7SL70P"
"1060","TRIM71"
"1061","CDH13"
"1062","HLX-AS1"
"1063","ZNF138"
"1064","TMEM120B"
"1065","AC004692.2"
"1066","AC079336.1"
"1067","PGAM4"
"1068","AC240565.1"
"1069","LINC01149"
"1070","ARMCX3-AS1"
"1071","RF01987"
"1072","ZNF48"
"1073","MIR8055"
"1074","RPL5P10"
"1075","AL450124.1"
"1076","RAP1BP1"
"1077","ZNF615"
"1078","AC006946.2"
"1079","EVL"
"1080","AL135924.2"
"1081","AC244517.2"
"1082","SAR1AP4"
"1083","MIR4772"
"1084","AL390962.1"
"1085","AC140847.1"
"1086","AL138995.1"
"1087","ARNT"
"1088","GOLGA2P9"
"1089","LMNB1-DT"
"1090","AC004925.1"
"1091","LHX4"
"1092","AC026620.1"
"1093","AC012640.5"
"1094","TMEM31"
"1095","IGHV1OR15-6"
"1096","DMRT3"
"1097","AL109976.1"
"1098","MIR887"
"1099","CSN3"
"1100","AC021491.3"
"1101","AC023813.1"
"1102","USP37"
"1103","ARHGEF4"
"1104","AC008781.1"
"1105","TRIM74"
"1106","AC009269.4"
"1107","RND2"
"1108","GBA2"
"1109","AL109809.1"
"1110","LINC02534"
"1111","KIAA0087"
"1112","ID2"
"1113","LRRC37A7P"
"1114","MTX1"
"1115","KRT18P2"
"1116","C20orf173"
"1117","FOXD3"
"1118","SMIM10L1"
"1119","RNU7-141P"
"1120","IFNA2"
"1121","AC138866.2"
"1122","CXADRP2"
"1123","TJP2"
"1124","PYURF"
"1125","FTH1P23"
"1126","IGLV3-27"
"1127","AL391099.1"
"1128","ORC6"
"1129","SIGLEC12"
"1130","AC009054.2"
"1131","TRIM55"
"1132","MIR431"
"1133","RPL7P8"
"1134","LINGO1-AS2"
"1135","RNU6-1200P"
"1136","PCDHB5"
"1137","PPP1R2P10"
"1138","B4GALT4-AS1"
"1139","AC010900.2"
"1140","PRPS1P1"
"1141","A2ML1"
"1142","SREBF2"
"1143","RRP7BP"
"1144","AP000560.1"
"1145","TUB-AS1"
"1146","TBL2"
"1147","AL591424.2"
"1148","IGF2"
"1149","LINC02270"
"1150","ACTL10"
"1151","AL590422.1"
"1152","OR7E156P"
"1153","C20orf141"
"1154","CCDC89"
"1155","ACTG1P9"
"1156","AC005324.3"
"1157","RBMX2P4"
"1158","IQCH"
"1159","CIT"
"1160","AC061961.1"
"1161","ANKIB1"
"1162","LINC01440"
"1163","FAM83F"
"1164","AP003557.1"
"1165","DENND2A"
"1166","FBXO39"
"1167","CCL20"
"1168","MTCO1P54"
"1169","AC022613.1"
"1170","RPL23P4"
"1171","AC025887.1"
"1172","AC007861.2"
"1173","RBMY2YP"
"1174","FOXP1-AS1"
"1175","HOXC-AS2"
"1176","LINC01693"
"1177","TMEM268"
"1178","RPS2P6"
"1179","SNORD95"
"1180","TMEM164"
"1181","RNU7-69P"
"1182","UNC5B-AS1"
"1183","IL20RA"
"1184","FAP"
"1185","OMG"
"1186","CTSF"
"1187","AC114755.2"
"1188","KRTAP6-3"
"1189","DSEL"
"1190","AC087477.6"
"1191","MXRA5Y"
"1192","LINC01931"
"1193","AC113404.1"
"1194","PCOLCE"
"1195","AL137786.1"
"1196","TTC36"
"1197","AC005304.1"
"1198","PPT2-EGFL8"
"1199","AC069113.3"
"1200","LINC02445"
"1201","AC107204.1"
"1202","KRT8P4"
"1203","CNKSR3"
"1204","AC009145.3"
"1205","FCAR"
"1206","AC018682.1"
"1207","AC008537.1"
"1208","CLCP2"
"1209","RF00092"
"1210","DPP8"
"1211","OSBP2"
"1212","AL390755.1"
"1213","AF111169.1"
"1214","PRAMEF12"
"1215","RN7SL600P"
"1216","AJ239328.1"
"1217","FO393414.1"
"1218","AL161781.2"
"1219","EPAS1"
"1220","AC090425.1"
"1221","MIR5585"
"1222","TMEM79"
"1223","MTX1P1"
"1224","AC105285.1"
"1225","AC007333.2"
"1226","AC004022.2"
"1227","MIR514A2"
"1228","AC008278.2"
"1229","KBTBD11"
"1230","IGLV5-48"
"1231","AC126121.2"
"1232","Z82243.1"
"1233","AC073311.1"
"1234","AL049636.1"
"1235","AC108448.2"
"1236","DNAJA4"
"1237","AL137186.1"
"1238","AL358332.1"
"1239","CEND1"
"1240","SELENOW"
"1241","AC009468.2"
"1242","CD99"
"1243","AC010547.3"
"1244","DRICH1"
"1245","AC117434.1"
"1246","DCAF4"
"1247","LINC01124"
"1248","RPL17P22"
"1249","OR4E2"
"1250","ELOB"
"1251","AF130417.1"
"1252","RNU6-358P"
"1253","RN7SL806P"
"1254","NCEH1"
"1255","AC025773.1"
"1256","CYP2C8"
"1257","CDRT15P2"
"1258","KRT18P4"
"1259","SNORA69"
"1260","RNU6-1245P"
"1261","AC078922.1"
"1262","MGAT2"
"1263","INTS7"
"1264","MTCO1P1"
"1265","RNU6-982P"
"1266","DENND6A"
"1267","AC093904.2"
"1268","AC138811.1"
"1269","AC021066.1"
"1270","AC090159.1"
"1271","AP006248.5"
"1272","AP005230.1"
"1273","PAPPA"
