"","x"
"189","COX6A1"
"190","AC118282.3"
"191","EXOSC2"
"192","IGKV1D-39"
"193","AC003957.1"
"194","MIR4527HG"
"195","RASSF3"
"196","AP002495.2"
"197","UGT2B11"
"198","VCPKMT"
"199","RBM11"
"200","RNU6-358P"
"201","NPTXR"
"202","AC011483.2"
"203","MPPED1"
"204","AL627171.1"
"205","RF02134"
"206","PRAMEF31P"
"207","SNX18P14"
"208","AC024475.1"
"209","AC105339.1"
"210","AF038458.1"
"211","SELENOKP1"
"212","ODCP"
"213","ATP5MC3"
"214","AC074255.1"
"215","KRTAP4-5"
"216","AC099552.4"
"217","AC245452.5"
"218","AC009643.1"
"219","EIF2B5"
"220","BTF3P2"
"221","RRAD"
"222","UBE2V1P11"
"223","C19orf48"
"224","AP002004.1"
"225","AL139174.1"
"226","BAALC-AS2"
"227","AC024257.5"
"228","AC026304.1"
"229","AC115622.1"
"230","AC010997.3"
"231","MIR1972-1"
"232","AC096708.1"
"233","MORC4"
"234","RNU6-232P"
"235","PROM1"
"236","LINC00905"
"237","IL22RA1"
"238","LINC02390"
"239","YWHAQP5"
"240","AL591368.1"
"241","NEK5"
"242","RNA5SP330"
"243","AC012368.1"
"244","AC087501.2"
"245","FGA"
"246","CLEC12A-AS1"
"247","PPP1R2P4"
"248","RNU6-313P"
"249","AL359649.1"
"250","SNHG11"
"251","AL161909.1"
"252","RPL7AP71"
"253","AC044839.5"
"254","SRIP2"
"255","AC245517.5"
"256","AC087468.1"
"257","AP003170.2"
"258","SCN3A"
"259","MIR601"
"260","RPL7P46"
"261","AC007861.2"
"262","AC005906.2"
"263","AC109597.2"
"264","CYCSP40"
"265","MIR4509-1"
"266","ANKRD12"
"267","AC245033.3"
"268","AC022165.1"
"269","MCFD2"
"270","MIR7851"
"271","MTATP6P25"
"272","ARMC10"
"273","BX276092.1"
"274","MYH4"
"275","AC022400.3"
"276","AC099684.3"
"277","HMGN1P14"
"278","RPEL1"
"279","AL162742.1"
"280","RPL5P24"
"281","AL512631.2"
"282","AC016542.2"
"283","AC021594.2"
"284","MAZ"
"285","AC008608.1"
"286","GAPDHP19"
"287","AC108479.2"
"288","AL583722.4"
"289","CACNA2D4"
"290","MIR941-2"
"291","PTPN23"
"292","CASC6"
"293","AC012100.2"
"294","AC098976.1"
"295","APOOP5"
"296","ZFHX3"
"297","SNRPCP5"
"298","LINC01031"
"299","IGLV3-29"
"300","ECSCR"
"301","KCTD21"
"302","RFX1"
"303","RNA5SP502"
"304","BX284632.2"
"305","RNU6ATAC7P"
"306","AC096922.1"
"307","AL135785.1"
"308","PROSER2"
"309","AC008686.1"
"310","AC009063.1"
"311","SNX31"
"312","AC020604.1"
"313","DUX4L7"
"314","USP17L6P"
"315","CGB3"
"316","AC145285.2"
"317","AP003396.3"
"318","TFAM"
"319","CEBPE"
"320","LINC02175"
"321","GALNT12"
"322","HPN"
"323","AP002336.1"
"324","AC092135.2"
"325","AC114808.1"
"326","LRP12"
"327","CCNF"
"328","RASSF7"
"329","TRAJ11"
"330","AC004112.1"
"331","AC073257.1"
"332","NEMF"
"333","ASLP1"
"334","Z97206.1"
"335","AC107892.1"
"336","ARL6IP1P1"
"337","RNU6-288P"
"338","STAG3L3"
"339","AC073657.2"
"340","HMGB1P30"
"341","AC004899.2"
"342","LINC01124"
"343","SH3GL3"
"344","AC073834.1"
"345","GPRASP2"
"346","AC096775.1"
"347","AC011008.2"
"348","RNU6-732P"
"349","VIPR2"
"350","AL356234.1"
"351","AJUBA"
"352","AP002505.2"
"353","KLHL9"
"354","RNA5S8"
"355","CAVIN2"
"356","AL109615.3"
"357","UFM1"
"358","ENTPD2"
"359","DISC1FP1"
"360","AC139887.1"
"361","AC112206.3"
"362","TCF21"
"363","GALP"
"364","AL445363.1"
"365","SNORA41B"
"366","MYL6P1"
"367","AC025871.2"
"368","RNU6-1307P"
"369","LINC02271"
"370","RNU6-546P"
"371","KATNAL2"
"372","LIN28AP2"
"373","MIR4713"
"374","DUX4L19"
"375","DHX57"
"376","AL158214.1"
"377","AC006539.3"
"378","SSUH2"
"379","GAB3"
"380","TOMM20L"
"381","SLFN14"
"382","ENPP7P9"
"383","FBXO38"
"384","SNORA65"
"385","AC092943.1"
"386","HIST1H2BPS3"
"387","AL157884.3"
"388","RPL12P2"
"389","DIS3L"
"390","AC127383.1"
"391","AC027343.3"
"392","AC002428.1"
"393","AC022509.3"
"394","RN7SL378P"
"395","AC109471.1"
"396","FKBP1A"
"397","AL162171.2"
"398","LINC01234"
"399","AC003101.2"
"400","CXCL10"
"401","LINC02457"
"402","FO393408.1"
"403","AL355385.1"
"404","CHRDL1"
"405","ZNF671"
"406","AC010504.1"
"407","PYCR2"
"408","SMG7"
"409","RPL7AP61"
"410","AC120057.3"
"411","OVOL1"
"412","ZNF567"
"413","RN7SL622P"
"414","AC022017.1"
"415","GAPDHP42"
"416","RASL10B"
"417","AC011455.2"
"418","SYCE3"
"419","AL162430.2"
"420","AL589765.7"
"421","TSC22D2"
"422","RNU4-4P"
"423","TET2-AS1"
"424","RNU6-858P"
"425","RNU1-78P"
"426","MIR133B"
"427","AC244157.2"
"428","RPL9P30"
"429","SLC8A1-AS1"
"430","AP001527.2"
"431","KRT18P23"
"432","AL359920.1"
"433","SNORD115-1"
"434","C18orf15"
"435","DNAJC5"
"436","AL139118.1"
"437","FAM229A"
"438","COLGALT2"
"439","NIPA2P1"
"440","LINC02325"
"441","CLEC19A"
"442","MYCBP2-AS1"
"443","IGKJ1"
"444","SLC27A2"
"445","CIRBP-AS1"
"446","OR52Q1P"
"447","FCF1P2"
"448","TRIM60P3Y"
"449","TSEN15"
"450","AC008013.2"
"451","AC027117.2"
"452","LINC00700"
"453","RAB42P1"
"454","IER5"
"455","AC092718.5"
"456","LINC01721"
"457","ABHD16B"
"458","AP005328.2"
"459","AC025186.1"
"460","AC234778.1"
"461","AL021707.1"
"462","AL353600.1"
"463","BET1L"
"464","LKAAEAR1"
"465","AL162632.1"
"466","AC130364.1"
"467","BX664727.3"
"468","AL590491.1"
"469","ZFP92"
"470","AL161722.2"
"471","IGFBP6"
"472","TTTY11"
"473","ACTG1P19"
"474","GUSBP10"
"475","AC078841.1"
"476","SLC35E4"
"477","CFAP299"
"478","AL133338.1"
"479","RN7SL556P"
"480","NFIX"
"481","HSPA8P17"
"482","AC006299.1"
"483","MIR6771"
"484","PIGY"
"485","APOL3"
"486","AC024243.1"
"487","SLC5A7"
"488","OR52Y1P"
"489","AC002127.2"
"490","AC092068.2"
"491","SFMBT2"
"492","CDKN2AIPNL"
"493","NUTM2E"
"494","AL353680.1"
"495","AC026785.2"
"496","MIR3688-1"
"497","ARL4AP2"
"498","AC117394.2"
"499","AC007336.3"
"500","RNU6-1022P"
"501","LINC01956"
"502","UBXN2B"
"503","SERTM1"
"504","OR10G9"
"505","PPP1R12A-AS1"
"506","DPY19L4P1"
"507","GAGE12E"
"508","AL157791.2"
"509","AC011458.1"
"510","B3GNT3"
"511","REPS2"
"512","SPDYE1"
"513","IGKV1-37"
"514","AL591926.3"
"515","CECR7"
"516","TAGAP"
"517","AC016831.5"
"518","IL21R-AS1"
"519","AC103808.2"
"520","AC127521.1"
"521","AC087623.1"
"522","IGHV3-15"
"523","TRAM2"
"524","DLGAP1-AS5"
"525","MIR127"
"526","AC009078.3"
"527","AP002383.1"
"528","AL627231.1"
"529","CLIC1P1"
"530","BUB1B"
"531","AC034234.1"
"532","KARS"
"533","MIR126"
"534","OR51V1"
"535","AC003686.1"
"536","AC104777.1"
"537","AC105265.3"
"538","EFNA2"
"539","EXPH5"
"540","EPHB6"
"541","AP001207.3"
"542","RUFY3"
"543","AC127496.3"
"544","FRG2DP"
"545","SDCCAG8"
"546","BCKDHB"
"547","EPOP"
"548","LGALSL-DT"
"549","IGKV1-17"
"550","LINC01149"
"551","AC103770.1"
"552","KLHL20"
"553","KRT78"
"554","C19orf84"
"555","RN7SL322P"
"556","COL22A1"
"557","TRBVA"
"558","AC080080.1"
"559","QRSL1P3"
"560","OTX2P1"
"561","AC069155.1"
"562","SNX18P24"
"563","TBP"
"564","AL161670.1"
"565","LINC01055"
"566","AL451129.1"
"567","AC073862.4"
"568","CNTN3"
"569","YLPM1"
"570","OR2A9P"
"571","AL354892.1"
"572","GTF2H3"
"573","CCS"
"574","AL390860.1"
"575","DPEP2"
"576","BNIP3P5"
"577","SNRPD1"
"578","RNU2-38P"
"579","TPT1P7"
"580","LINC00671"
"581","PEX5L-AS2"
"582","AP001432.1"
"583","AC092718.4"
"584","KRTAP12-4"
"585","AL845331.2"
"586","RNU6-1311P"
"587","CD72"
"588","IGHV3-7"
"589","PRXL2AP2"
"590","MFAP3"
"591","TAF1B"
"592","QRFP"
"593","SPDYE6"
"594","EVA1C"
"595","HPN-AS1"
"596","AC110801.1"
"597","AC124068.2"
"598","HCG14"
"599","MGST2"
"600","RNA5SP228"
"601","AC068769.1"
"602","SYT2"
"603","AC024085.1"
"604","AC068522.1"
"605","AC124283.1"
"606","RNU6ATAC12P"
"607","AL365258.1"
"608","AC073333.2"
"609","AC079907.2"
"610","VDAC2P3"
"611","INTS12"
"612","C20orf96"
"613","AL356423.1"
"614","AC245505.3"
"615","MT1B"
"616","AL158053.1"
"617","RNU6-1320P"
"618","NUTM2F"
"619","DDX60L"
"620","RCC1L"
"621","SAP18P2"
"622","ST6GALNAC4P1"
"623","AL022315.1"
"624","GCOM1"
"625","SMC3"
"626","MIR3118-1"
"627","AC073310.1"
"628","MFSD14C"
"629","RNA5SP392"
"630","AC108725.1"
"631","RNA5SP200"
"632","AC022034.3"
"633","HNRNPA1P69"
"634","RPS27P20"
"635","AC023886.2"
"636","AC069368.1"
"637","PSMA2P1"
"638","HLA-B"
"639","AC010087.1"
"640","ZNF123P"
"641","AC103691.2"
"642","TTLL4"
"643","LAMC1-AS1"
"644","HMGB1P35"
"645","LINC00939"
"646","SCLT1"
"647","SLFN5"
"648","LINC01776"
"649","AC099811.5"
"650","RPL36AP26"
"651","AC138207.6"
"652","STAM-AS1"
"653","RPL39"
"654","LINC01300"
"655","HNRNPA1P50"
"656","POMT1"
"657","CEACAM6"
"658","TIMM23B"
"659","SAPCD2P2"
"660","RNU6-845P"
"661","LMO1"
"662","AC007009.1"
"663","INSR"
"664","LINC01006"
"665","SRRM1"
"666","AL359715.1"
"667","AC064871.1"
"668","RIMS3"
"669","ASXL2"
"670","AC090142.1"
"671","DNM1P33"
"672","RF01873"
"673","PATE3"
"674","CYP4F24P"
"675","RNU5F-8P"
"676","CTSL"
"677","AL592045.1"
"678","OR2T1"
"679","SLC9A9"
"680","LINC02098"
"681","THSD7A"
"682","IL6R"
"683","AC025048.3"
"684","EP300-AS1"
"685","AC032011.1"
"686","SUMO2P5"
"687","Z86062.2"
"688","AL118511.1"
"689","AC097375.3"
"690","AC008133.2"
"691","SIK1"
"692","AC083900.1"
"693","CR392039.1"
"694","TAF2"
"695","CYP2S1"
"696","AL590617.1"
"697","TMCO6"
"698","TRAJ46"
"699","WIPF1"
"700","AC006065.1"
"701","MIR495"
"702","RNU6-118P"
"703","RNU6ATAC17P"
"704","GTF2H1"
"705","AL512791.1"
"706","AC010536.3"
"707","AC093292.1"
"708","AL590640.2"
"709","MIR663B"
"710","AC099336.1"
"711","SMG5"
"712","NDUFB9P3"
"713","SAPCD1-AS1"
"714","ASAP2"
"715","RPL5P11"
"716","MOB2"
"717","LRRC4"
"718","MBOAT7"
"719","AC010973.1"
"720","CD86"
"721","MIR6801"
"722","MIR449B"
"723","AC010451.3"
"724","AC099804.1"
"725","HLA-L"
"726","CLU"
"727","AC023271.1"
"728","AC011405.1"
"729","EIF2AP4"
"730","CDIPT"
"731","ENAM"
"732","AC022513.1"
"733","ATP5F1EP2"
"734","CDC14A"
"735","AC130289.2"
"736","TIE1"
"737","AC079790.1"
"738","AC096720.1"
"739","RPL23AP37"
"740","EIF1P5"
"741","AGPAT5P1"
"742","FLJ45513"
"743","ATG10-AS1"
"744","PPY2P"
"745","PRMT1"
"746","EIF4A2P4"
"747","PPP1R3A"
"748","AP003096.1"
"749","USP17L28"
"750","RPS20P31"
"751","AC105393.2"
"752","TRIM53BP"
"753","MSMO1"
"754","AL021396.1"
"755","GPAT2P1"
"756","AC100767.1"
"757","IL9"
"758","SPATS2L"
"759","OR1M1"
"760","AC020659.2"
"761","RANBP17"
"762","SUPT16HP1"
"763","AL365338.1"
"764","HDAC1"
"765","DRAM1"
"766","ING1"
"767","CBX1P3"
"768","ANKRD46"
"769","AL451050.1"
"770","AC103987.1"
"771","DYTN"
"772","APP"
"773","AC010834.1"
"774","C19orf54"
"775","Z99916.2"
"776","NUDT9"
"777","NDUFAF5"
"778","RNU6-112P"
"779","RF00405"
"780","PTPN22"
"781","SSX2"
"782","LINC01977"
"783","VN1R71P"
"784","AC016747.1"
"785","PPP2R3A"
"786","AJ011931.1"
"787","AC087393.2"
"788","AC131055.1"
"789","AC015818.4"
"790","NDE1"
"791","AC025569.1"
"792","CTAGE13P"
"793","AL158832.1"
"794","AC009093.1"
"795","TDGF1P5"
"796","RNY3P7"
"797","RNU6-418P"
"798","AL391646.1"
"799","ANGPTL7"
"800","AC013701.1"
"801","AC117454.1"
"802","ABCC4"
"803","AP002800.1"
"804","MOCOS"
"805","ZC4H2"
"806","AP003086.1"
"807","EPO"
"808","MPHOSPH10"
"809","MIR512-1"
"810","SMIM26"
"811","KDM4B"
"812","AL450472.1"
"813","TPT1P14"
"814","AC105460.2"
"815","ARHGEF9-IT1"
"816","TRIM26BP"
"817","AC069439.1"
"818","LINC02259"
"819","PDZRN3"
"820","AC090241.2"
"821","AC005261.2"
"822","ADRA1D"
"823","DBF4"
"824","RPL3L"
"825","TRAJ41"
"826","AC004528.1"
"827","AC024940.2"
"828","EMD"
"829","AL353997.1"
"830","MTCO1P40"
"831","AL136164.2"
"832","HNF4GP1"
"833","FAM13A-AS1"
"834","EPN2"
"835","AC015574.1"
"836","AL355922.1"
"837","DHRS9"
"838","AC117465.1"
"839","SLC25A43"
"840","MGRN1"
"841","NCF1B"
"842","FUT8-AS1"
"843","EXOC6"
"844","FOXN3P1"
"845","TRIM22"
"846","AC017079.2"
"847","AL356653.1"
"848","HSPA8"
"849","TMCO4"
"850","AC089984.1"
"851","LINC02220"
"852","HIST2H2AA3"
"853","OR10AK1P"
"854","SMC6"
"855","FGF12"
"856","HNRNPKP3"
"857","AC107375.1"
"858","DAPL1"
"859","AL606760.4"
"860","LINC01525"
"861","BACH1-AS1"
"862","PCNPP5"
"863","AC104564.3"
"864","AL445228.2"
"865","RNU6-801P"
"866","AC127071.1"
"867","ADH6"
"868","AL121983.2"
"869","SLC18B1"
"870","NCOA6"
"871","LMF1-AS1"
"872","AC096736.2"
"873","PCDHA7"
"874","EXOC5"
"875","AC005703.2"
"876","NNT"
"877","RNA5SP499"
"878","AC011468.2"
"879","AC119749.1"
"880","FCF1P6"
"881","ASB2"
"882","MTND5P15"
"883","PRAG1"
"884","AC012213.1"
"885","CDH13"
"886","GRIK3"
"887","PPP3CC"
"888","RN7SKP209"
"889","CHAC1"
"890","AC012441.2"
"891","RNU7-155P"
"892","RPSAP71"
"893","AUH"
"894","AL603910.1"
"895","LINC00412"
"896","FAM90A2P"
"897","UBBP5"
"898","RPL21P23"
"899","GAN"
"900","RAB43P1"
"901","AC012640.3"
"902","MYCBP2"
"903","AC007608.1"
"904","AC134684.1"
"905","FO704657.1"
"906","RNA5SP25"
"907","HSBP1L1"
"908","AL096816.1"
"909","RFPL4A"
"910","AC104629.1"
"911","AL391069.2"
"912","AL136115.2"
"913","AC126177.1"
"914","ITFG2"
"915","IGHV3-76"
"916","CNGA2"
"917","OR2W5"
"918","LY6G6C"
"919","AC091163.2"
"920","LINC01991"
"921","ZDHHC1"
"922","AC068531.1"
"923","AP4M1"
"924","AP001198.1"
"925","AC005912.1"
"926","APOBEC3F"
"927","MIR184"
"928","AC023050.1"
"929","SMAD1-AS1"
"930","RPL21P127"
"931","AC079612.2"
"932","NOC2LP1"
"933","AL354733.1"
"934","AC079203.2"
"935","NMD3P1"
"936","AL592494.1"
"937","AGGF1P6"
"938","AC063947.1"
"939","SRP14P1"
"940","AC135776.1"
"941","MIR3670-4"
"942","ISPD"
"943","AL034376.2"
"944","AC063926.3"
"945","LRP8"
"946","ZBED1P1"
"947","ATP6V1G1P3"
"948","S100B"
"949","AC009961.2"
"950","KCNA5"
"951","ABRAXAS2"
"952","ROBO3"
"953","RAI2"
"954","LUADT1"
"955","RPEP5"
"956","USP9YP12"
"957","RN7SKP20"
"958","AP005139.1"
"959","PSMA6P2"
"960","MFAP5"
"961","SNORA66"
"962","LINC02304"
"963","BDH2"
"964","KDM2A"
"965","RPL21P42"
"966","SNORA26"
"967","AL160290.2"
"968","ACACB"
"969","RNA5SP27"
"970","USP19"
"971","AL590240.1"
"972","RNU6ATAC29P"
"973","TBRG1"
"974","DARS-AS1"
"975","AF186996.1"
"976","ZFP64"
"977","ASH2L"
"978","PRELID1P1"
"979","ATAD3B"
"980","FBXO41"
"981","ADI1P1"
"982","RNA5SP530"
"983","MIR1272"
"984","TMEM14B"
"985","AC131182.1"
"986","TNFRSF10D"
"987","AC015871.1"
"988","OR5AP1P"
"989","AC013472.2"
"990","MCF2L"
"991","AL591684.3"
"992","AC105129.2"
"993","AL136131.2"
"994","AC109464.2"
"995","OCM2"
"996","MTMR12"
"997","GALNT10"
"998","AL390726.3"
"999","AC021078.1"
"1000","AC006557.6"
"1001","AC092757.3"
"1002","CLIP1-AS1"
"1003","LINC02149"
"1004","AC037487.1"
"1005","AC091053.1"
"1006","AL137026.1"
"1007","AC009262.1"
"1008","AC107959.1"
"1009","AC009167.1"
"1010","RNU6-469P"
"1011","AC004690.1"
"1012","POT1"
"1013","SNORD14B"
"1014","CPNE4"
"1015","AC010245.1"
"1016","AL121672.1"
"1017","LINC01096"
"1018","AC005281.1"
"1019","RPL21P135"
"1020","RNU6-687P"
"1021","ARHGEF7-AS2"
"1022","SNORD45B"
"1023","SQOR"
"1024","AC020763.2"
"1025","UGT2B7"
"1026","RNU6ATAC22P"
"1027","AC023513.1"
"1028","AL354892.2"
"1029","AL031595.1"
"1030","IL12A-AS1"
"1031","AC245100.1"
"1032","AC008571.1"
"1033","C8orf31"
"1034","RNU6-514P"
"1035","LRRC3C"
"1036","AL354714.1"
"1037","RNU6-23P"
"1038","MTATP6P7"
"1039","UGT2B17"
"1040","LRRC75A"
"1041","AC116165.3"
"1042","IFNA17"
"1043","AC002075.2"
"1044","AC091799.1"
"1045","AL136967.2"
"1046","RNU6-529P"
"1047","LINC02062"
"1048","PGM2"
"1049","YEATS2-AS1"
"1050","ZNF586"
"1051","AP005329.3"
"1052","AC016949.1"
"1053","PNO1"
"1054","MIR425"
"1055","SCTR"
"1056","AC016739.1"
"1057","OCRL"
"1058","AL355987.2"
"1059","RPL6P7"
"1060","CDKN1C"
"1061","AC007595.1"
"1062","HSPE1P16"
"1063","NBAS"
"1064","PRAMEF17"
"1065","IGHV4-31"
"1066","SPTSSB"
"1067","SHANK3"
"1068","AC021242.3"
"1069","RFC5P1"
"1070","CCDC3"
"1071","OR51B6"
"1072","AC012414.2"
"1073","AC093864.1"
"1074","PLS3"
"1075","AC005014.3"
"1076","AFG3L1P"
"1077","AADACP1"
"1078","GHRLOS"
"1079","LINC02584"
"1080","U2SURP"
"1081","TMEM203"
"1082","RNF31"
"1083","AC073218.1"
"1084","GLYCAM1"
"1085","MYBPC3"
"1086","MIR3169"
"1087","RPSAP18"
"1088","AC110285.1"
"1089","MAP1LC3B"
"1090","SLC13A3"
"1091","AC027313.1"
"1092","RGS7"
"1093","ZNF559-ZNF177"
"1094","C1QBPP1"
"1095","AC009233.1"
"1096","AC103591.1"
"1097","CABP7"
"1098","RN7SL703P"
"1099","RF00621"
"1100","ACTN1"
"1101","PLP2"
"1102","AC104763.2"
"1103","AL591468.1"
"1104","TCEANC2"
"1105","AP1S2"
"1106","FRZB"
"1107","PEX6"
"1108","SDCBP"
"1109","ZNF733P"
"1110","RELL2"
"1111","AC140134.1"
"1112","FOXRED2"
"1113","GAPDHP34"
"1114","RNU6-928P"
"1115","MIR6826"
"1116","NDUFV2P1"
"1117","FXYD6"
"1118","SLCO3A1"
"1119","CWC22"
"1120","AP001107.5"
"1121","AC106795.3"
"1122","HOXC-AS3"
"1123","MIRLET7G"
"1124","ASS1P12"
"1125","SNX5P1"
"1126","AC106794.1"
"1127","OXSR1"
"1128","AC022748.2"
"1129","ZNF589"
"1130","RNU6-758P"
"1131","AP000769.2"
"1132","AC010336.5"
"1133","SCGB2B2"
"1134","PSMD6-AS2"
"1135","GUSBP6"
"1136","TRHDE"
"1137","CCDC86"
"1138","AC004884.2"
"1139","AC138969.2"
"1140","MUC16"
"1141","PRELID3BP10"
"1142","KRTAP13-1"
"1143","AC121334.2"
"1144","LRCOL1"
"1145","NAPGP2"
"1146","AL139274.1"
"1147","RN7SL293P"
"1148","AC109446.1"
"1149","LILRB5"
"1150","VTI1BP4"
"1151","C1QL2"
"1152","SNORD102"
"1153","LINC01229"
"1154","HS2ST1"
"1155","AC016027.4"
"1156","FRMD4B"
"1157","ABHD14A-ACY1"
"1158","AL009028.1"
"1159","AC016546.1"
"1160","LINC01635"
"1161","OXCT1-AS1"
"1162","CABYR"
"1163","TTC30B"
"1164","ZNF29P"
"1165","AC022296.3"
"1166","SPDYE11"
"1167","ZNF239"
"1168","AP001816.1"
"1169","AC022915.2"
"1170","AC091917.3"
"1171","FAM226B"
"1172","CICP17"
"1173","PIGH"
"1174","LINC01998"
"1175","AP001120.2"
"1176","PIN4P1"
"1177","MCUR1"
"1178","AC012464.1"
"1179","GAGE1"
"1180","POLR3G"
"1181","AC019129.2"
"1182","TESPA1"
"1183","AC138625.1"
"1184","PUDP"
"1185","C5orf63"
"1186","AC010409.2"
"1187","STAG1"
"1188","AL139317.1"
"1189","AC020916.1"
"1190","FRMPD2"
"1191","ZNF826P"
"1192","CCR5"
"1193","AC006116.1"
"1194","SFTPC"
"1195","VN1R31P"
"1196","PTBP1P"
"1197","RNU6-250P"
"1198","LINC01331"
"1199","TLCD1"
"1200","AC010325.2"
"1201","AL008636.1"
"1202","AL354712.1"
"1203","AC023141.11"
"1204","RNU6-821P"
"1205","BX546450.2"
"1206","LRRC36"
"1207","ACTG1P9"
"1208","BCAR1P1"
"1209","GBP4"
"1210","AC105081.1"
"1211","C11orf45"
"1212","MYO7A"
"1213","GPR32"
"1214","AL121929.1"
"1215","IGKV1-5"
"1216","AC008534.1"
"1217","ENDOG"
"1218","CTTNBP2NL"
"1219","RPL12P14"
"1220","AC005495.1"
"1221","AC234775.1"
"1222","HDAC9"
"1223","RNU6-26P"
"1224","GLUD1P8"
"1225","MIR25"
"1226","CPS1"
"1227","AC091885.2"
"1228","MTCYBP3"
"1229","AC069281.2"
"1230","CMAHP"
"1231","AC010542.1"
"1232","SEC14L4"
"1233","SNORD61"
"1234","AC007969.1"
"1235","RNA5SP332"
"1236","PIK3R3"
"1237","AC092647.5"
"1238","EPHA8"
"1239","SOX10"
"1240","AC007686.1"
"1241","CXCR6"
"1242","AC103740.1"
"1243","AC084368.1"
"1244","CMTM1"
"1245","AL359273.1"
"1246","AL049733.1"
"1247","DUSP28"
"1248","MTND1P2"
"1249","OR7E62P"
"1250","LAMB2"
"1251","AL592043.1"
"1252","PGAM1P5"
"1253","GAPDHP37"
"1254","AC108073.1"
"1255","ZNF417"
"1256","AC003965.2"
"1257","AC012360.3"
"1258","AP000696.1"
"1259","AC107882.1"
"1260","AC132938.2"
"1261","LINC00385"
"1262","RNU7-96P"
